stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.748,"[-1.682, 0.186]",0.934,-1.336,0.186
norefined,c,-5.111,"[-10.975, 0.753]",5.864,-1.454,0.151
norefined,s,-1.981,"[-4.724, 0.762]",2.743,-1.205,0.233
norefined,k0,-0.648,"[-2.219, 0.922]",1.571,-0.689,0.493
norefined,k1,-1.326,"[-3.75, 1.099]",2.424,-0.912,0.365
norefined,k2,-0.911,"[-3.731, 1.908]",2.819,-0.539,0.592
norefined,k3,-1.062,"[-3.294, 1.17]",2.232,-0.793,0.430
norefined,k4,-1.288,"[-3.976, 1.4]",2.688,-0.799,0.427
norefined,k5,1.561,"[-1.431, 4.554]",2.993,0.870,0.387
refined,tt,-0.590,"[-1.144, -0.036]",0.554,-1.775,0.080
refined,c,-4.793,"[-8.59, -0.995]",3.797,-2.105,0.039
refined,s,-1.584,"[-3.173, 0.005]",1.589,-1.663,0.101
refined,k0,0.820,"[-0.289, 1.928]",1.108,1.234,0.222
refined,k1,0.005,"[-1.201, 1.211]",1.206,0.007,0.994
refined,k2,-1.420,"[-3.175, 0.335]",1.755,-1.350,0.182
refined,k3,-1.242,"[-2.638, 0.154]",1.396,-1.483,0.143
refined,k4,1.409,"[-0.096, 2.914]",1.505,1.562,0.123
refined,k5,1.188,"[-0.542, 2.918]",1.730,1.145,0.256
