stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.035,-4.304,-1.767,-1.666,-1.825,-0.905,-0.874,-1.715,1.662,1744685071.128,1584,0,0,0.473
norefined,2,-1.671,-4.480,-1.972,-1.508,-1.783,-0.888,-0.765,-1.661,1.610,1502568425.560,1584,0,0,0.373
norefined,3,-1.314,-4.615,-2.154,-1.340,-1.710,-0.888,-0.588,-1.585,1.625,1183527221.936,1584,0,0,0.285
norefined,4,-0.921,-4.715,-2.320,-1.213,-1.625,-0.894,-0.421,-1.517,1.676,954232118.426,1584,0,0,0.195
norefined,5,-0.674,-4.857,-2.436,-0.916,-1.457,-0.819,-0.273,-1.413,1.666,845199649.416,1584,0,0,0.139
norefined,6,-0.618,-4.960,-2.538,-0.531,-1.312,-0.669,-0.197,-1.267,1.581,761496510.688,1584,0,0,0.125
norefined,7,-0.872,-5.009,-2.563,-0.183,-1.203,-0.515,-0.158,-1.159,1.468,697737825.055,1584,0,0,0.174
norefined,8,-0.574,-5.074,-2.669,0.096,-1.050,-0.394,-0.067,-1.023,1.413,671430570.886,1584,0,0,0.113
norefined,9,-1.048,-5.065,-2.594,0.200,-1.021,-0.325,-0.059,-1.013,1.360,663752689.912,1584,0,0,0.207
norefined,10,-0.602,-5.113,-2.714,0.325,-0.941,-0.279,-0.012,-0.925,1.348,635542023.911,1584,0,0,0.118
refined,11,-0.602,-5.113,-2.714,0.325,-0.941,-0.279,-0.012,-0.925,1.348,635542023.911,1584,0,0,0.118
refined,12,-0.948,-4.159,-3.041,0.646,0.748,0.791,0.298,0.212,-0.398,514986526.433,1584,0,0,0.228
refined,13,-1.116,-5.619,-3.807,0.601,0.483,0.682,0.240,-0.064,-0.243,467664197.765,1584,0,0,0.199
refined,14,-1.276,-6.474,-4.381,0.684,0.354,0.781,0.235,-0.086,-0.248,465728677.463,1584,0,0,0.197
refined,15,-1.213,-6.157,-4.145,0.677,0.339,0.741,0.216,-0.110,-0.146,465612482.932,1584,0,0,0.197
refined,16,-1.262,-6.400,-4.317,0.702,0.333,0.764,0.228,-0.097,-0.196,465580016.791,1584,0,0,0.197
refined,17,-1.234,-6.262,-4.215,0.690,0.333,0.750,0.221,-0.105,-0.163,465571022.738,1584,0,0,0.197
refined,18,-1.252,-6.350,-4.279,0.699,0.332,0.759,0.226,-0.100,-0.184,465566994.242,1584,0,0,0.197
refined,19,-1.241,-6.296,-4.239,0.693,0.333,0.753,0.223,-0.103,-0.171,465565605.257,1584,0,0,0.197
refined,20,-1.247,-6.330,-4.264,0.697,0.333,0.757,0.225,-0.101,-0.179,465565036.343,1584,0,0,0.197
