stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.494,-7.851,-3.526,0.996,1.622,-1.314,1.122,-0.754,1.739,1022192772.941,0.063
norefined,2,-0.985,-7.848,-3.501,0.945,1.577,-1.339,1.088,-0.763,1.702,381915629.595,0.126
norefined,3,-1.473,-7.806,-3.525,0.919,1.527,-1.329,1.025,-0.757,1.649,219228450.518,0.189
norefined,4,-1.057,-7.867,-3.673,0.928,1.366,-1.325,0.951,-0.791,1.512,287285393.405,0.134
norefined,5,-1.544,-7.815,-3.704,0.911,1.325,-1.299,0.891,-0.770,1.462,199850274.554,0.198
norefined,6,-1.074,-7.874,-3.807,0.929,1.229,-1.285,0.867,-0.793,1.396,254590446.635,0.136
norefined,7,-1.563,-7.820,-3.831,0.913,1.195,-1.254,0.813,-0.767,1.353,184410803.028,0.200
norefined,8,-1.088,-7.879,-3.925,0.929,1.107,-1.236,0.795,-0.788,1.301,230495976.110,0.138
norefined,9,-1.578,-7.826,-3.941,0.913,1.080,-1.201,0.747,-0.757,1.263,171743758.772,0.202
norefined,10,-1.099,-7.886,-4.027,0.924,0.995,-1.181,0.730,-0.777,1.220,211769747.241,0.139
refined,11,-1.578,-7.826,-3.941,0.913,1.080,-1.201,0.747,-0.757,1.263,171743758.772,0.202
refined,12,-0.884,-5.380,-2.971,-0.746,-0.478,0.601,-0.032,-0.051,-0.311,83772526.360,0.164
refined,13,-1.412,-8.045,-4.383,-0.943,-0.337,-0.177,-0.238,-0.655,-0.618,50416938.348,0.176
refined,14,-1.561,-8.487,-4.642,-1.031,-0.444,-0.373,-0.405,-0.958,-0.544,47718084.704,0.184
refined,15,-1.591,-8.671,-4.741,-1.010,-0.428,-0.365,-0.384,-0.988,-0.494,47631854.072,0.183
refined,16,-1.594,-8.671,-4.727,-1.010,-0.437,-0.354,-0.413,-1.001,-0.493,47623674.877,0.184
refined,17,-1.601,-8.720,-4.755,-1.006,-0.431,-0.360,-0.403,-1.007,-0.492,47621999.678,0.184
refined,18,-1.598,-8.696,-4.740,-1.007,-0.435,-0.355,-0.411,-1.005,-0.491,47621521.486,0.184
refined,19,-1.601,-8.714,-4.751,-1.006,-0.433,-0.358,-0.406,-1.007,-0.492,47621346.502,0.184
refined,20,-1.599,-8.703,-4.744,-1.006,-0.434,-0.356,-0.409,-1.006,-0.491,47621284.079,0.184
