stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.494,-7.851,-3.526,0.996,1.622,-1.314,1.122,-0.754,1.739,685761659.917,0.063
norefined,2,-0.989,-7.841,-3.503,0.962,1.587,-1.324,1.086,-0.759,1.731,255059906.095,0.126
norefined,3,-1.479,-7.800,-3.523,0.952,1.537,-1.298,1.032,-0.743,1.690,147827339.019,0.190
norefined,4,-1.082,-7.858,-3.693,0.983,1.319,-1.275,0.994,-0.730,1.591,187730222.285,0.138
norefined,5,-1.568,-7.807,-3.723,0.980,1.276,-1.235,0.933,-0.695,1.544,135559151.977,0.201
norefined,6,-1.098,-7.870,-3.829,0.995,1.165,-1.213,0.931,-0.701,1.513,167913081.426,0.140
norefined,7,-1.585,-7.819,-3.850,0.992,1.132,-1.173,0.871,-0.661,1.469,125128472.395,0.203
norefined,8,-1.110,-7.882,-3.945,1.000,1.031,-1.147,0.871,-0.670,1.447,153125723.580,0.141
norefined,9,-1.598,-7.832,-3.956,0.997,1.007,-1.109,0.814,-0.628,1.405,116503189.627,0.204
norefined,10,-1.120,-7.898,-4.043,0.998,0.914,-1.081,0.812,-0.639,1.391,141586822.110,0.142
refined,11,-1.598,-7.832,-3.956,0.997,1.007,-1.109,0.814,-0.628,1.405,116503189.627,0.204
refined,12,-1.266,-7.706,-3.682,0.089,-0.155,0.874,-0.167,-0.047,0.004,51617497.645,0.164
refined,13,-1.736,-10.056,-5.011,-0.044,-0.016,0.066,-0.138,-0.660,-0.158,38705778.905,0.173
refined,14,-2.117,-11.676,-5.960,-0.314,-0.173,-0.338,-0.192,-1.400,-0.272,36507836.642,0.181
refined,15,-2.298,-12.585,-6.378,-0.259,-0.168,-0.302,-0.225,-1.544,-0.186,36283004.916,0.183
refined,16,-2.404,-13.141,-6.648,-0.248,-0.174,-0.312,-0.246,-1.667,-0.170,36250126.648,0.183
refined,17,-2.420,-13.207,-6.678,-0.240,-0.186,-0.299,-0.272,-1.686,-0.145,36244396.142,0.183
refined,18,-2.459,-13.425,-6.784,-0.236,-0.179,-0.309,-0.264,-1.729,-0.151,36243433.563,0.183
refined,19,-2.439,-13.305,-6.726,-0.236,-0.190,-0.298,-0.282,-1.709,-0.136,36243387.260,0.183
refined,20,-2.472,-13.491,-6.816,-0.233,-0.179,-0.310,-0.266,-1.743,-0.149,36243456.825,0.183
