stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,112.144,2.023,0.000,76,0,9,2611116203.017,162542758.762
refined,234.556,2.023,0.000,76,0,9,2611116203.017,80323562.792
