stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,91.487,2.023,0.000,76,0,9,2861884581.937,215351949.436
refined,180.327,2.023,0.000,76,0,9,2861884581.937,113463369.568
