stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.243,"[-2.263, -0.224]",1.019,-2.435,0.018
norefined,c,-6.275,"[-11.64, -0.909]",5.366,-2.334,0.023
norefined,s,-3.186,"[-5.92, -0.452]",2.734,-2.326,0.023
norefined,k0,-1.324,"[-2.645, -0.003]",1.321,-2.000,0.050
norefined,k1,0.951,"[-0.722, 2.624]",1.673,1.135,0.261
norefined,k2,-0.191,"[-1.672, 1.29]",1.481,-0.258,0.797
norefined,k3,-1.138,"[-2.79, 0.514]",1.652,-1.374,0.174
norefined,k4,1.030,"[-0.228, 2.289]",1.259,1.634,0.107
norefined,k5,0.324,"[-1.338, 1.986]",1.662,0.389,0.698
refined,tt,-1.077,"[-1.673, -0.48]",0.596,-3.604,0.001
refined,c,-5.598,"[-8.716, -2.479]",3.118,-3.583,0.001
refined,s,-2.826,"[-4.283, -1.369]",1.457,-3.871,0.000
refined,k0,-0.212,"[-0.979, 0.556]",0.767,-0.551,0.584
refined,k1,-0.114,"[-0.929, 0.701]",0.815,-0.279,0.781
refined,k2,0.039,"[-1.084, 1.161]",1.123,0.069,0.946
refined,k3,0.115,"[-0.634, 0.864]",0.749,0.306,0.761
refined,k4,-0.255,"[-0.927, 0.417]",0.672,-0.758,0.451
refined,k5,-0.723,"[-1.634, 0.188]",0.911,-1.584,0.118
