stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,13.391,2.347,0.000,0,9,958623906.872,73444759.427,19
refined,167.939,2.347,0.000,0,9,958623906.872,6300705.810,19
