stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.111,"[-2.09, -0.133]",0.979,-1.929,0.064
norefined,c,-6.715,"[-11.88, -1.55]",5.165,-2.209,0.035
norefined,s,-4.164,"[-7.811, -0.517]",3.647,-1.940,0.062
norefined,k0,0.369,"[-0.451, 1.189]",0.820,0.765,0.451
norefined,k1,0.124,"[-0.831, 1.08]",0.956,0.221,0.827
norefined,k2,0.471,"[-0.655, 1.598]",1.127,0.711,0.483
norefined,k3,0.834,"[-0.416, 2.083]",1.249,1.134,0.266
norefined,k4,-1.503,"[-3.098, 0.091]",1.594,-1.602,0.120
norefined,k5,-0.515,"[-2.017, 0.987]",1.502,-0.582,0.565
refined,tt,-0.981,"[-1.409, -0.552]",0.429,-3.886,0.001
refined,c,-6.442,"[-9.217, -3.668]",2.775,-3.945,0.000
refined,s,-3.263,"[-4.833, -1.693]",1.570,-3.531,0.001
refined,k0,0.101,"[-0.413, 0.615]",0.514,0.335,0.740
refined,k1,0.335,"[-0.277, 0.946]",0.611,0.930,0.360
refined,k2,-0.783,"[-1.539, -0.027]",0.756,-1.760,0.089
refined,k3,-0.051,"[-0.792, 0.69]",0.741,-0.116,0.908
refined,k4,-0.338,"[-1.004, 0.327]",0.665,-0.864,0.395
refined,k5,-0.516,"[-1.387, 0.356]",0.871,-1.006,0.323
