stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.233,-6.139,-1.289,0.654,0.906,-0.178,-1.220,1.391,1.045,1968212098.062,1584,0,0,0.038
norefined,2,-0.684,-6.137,-1.377,0.562,0.822,-0.259,-1.282,1.305,0.970,803185145.911,1584,0,0,0.111
norefined,3,-0.965,-6.111,-1.639,0.355,0.682,-0.339,-1.321,1.159,0.871,545750751.976,1584,0,0,0.158
norefined,4,-0.592,-6.132,-1.904,0.205,0.591,-0.357,-1.321,1.069,0.834,458155105.012,1584,0,0,0.096
norefined,5,-1.070,-6.087,-1.971,0.118,0.550,-0.382,-1.326,1.017,0.787,390669019.241,1584,0,0,0.176
norefined,6,-0.627,-6.119,-2.166,0.028,0.485,-0.386,-1.315,0.971,0.780,354040982.949,1584,0,0,0.102
norefined,7,-1.118,-6.071,-2.192,-0.025,0.470,-0.389,-1.302,0.937,0.744,322443208.623,1584,0,0,0.184
norefined,8,-0.656,-6.109,-2.357,-0.083,0.414,-0.390,-1.283,0.908,0.752,308505469.751,1584,0,0,0.107
norefined,9,-1.151,-6.061,-2.362,-0.118,0.411,-0.382,-1.261,0.884,0.721,285398933.745,1584,0,0,0.190
norefined,10,-0.680,-6.102,-2.508,-0.156,0.360,-0.381,-1.239,0.865,0.736,282617943.925,1584,0,0,0.111
refined,11,-0.680,-6.102,-2.508,-0.156,0.360,-0.381,-1.239,0.865,0.736,282617943.925,1584,0,0,0.111
refined,12,-0.692,-3.360,-2.194,-0.293,-0.186,0.090,0.461,-0.464,-0.202,202900130.687,1584,0,0,0.206
refined,13,-0.706,-4.380,-2.121,-0.330,-0.099,0.171,-0.011,-0.025,0.178,93823377.737,1584,0,0,0.161
refined,14,-0.824,-5.068,-2.528,-0.328,-0.067,0.189,-0.022,-0.108,0.112,91752918.391,1584,0,0,0.163
refined,15,-0.819,-5.029,-2.524,-0.299,-0.066,0.186,-0.050,-0.110,0.102,91710473.422,1584,0,0,0.163
refined,16,-0.824,-5.063,-2.541,-0.301,-0.064,0.190,-0.050,-0.113,0.099,91708960.616,1584,0,0,0.163
refined,17,-0.823,-5.054,-2.537,-0.299,-0.064,0.189,-0.051,-0.112,0.099,91708821.854,1584,0,0,0.163
refined,18,-0.824,-5.058,-2.539,-0.299,-0.064,0.189,-0.051,-0.113,0.099,91708804.973,1584,0,0,0.163
refined,19,-0.823,-5.057,-2.538,-0.299,-0.064,0.189,-0.051,-0.113,0.099,91708802.868,1584,0,0,0.163
refined,20,-0.823,-5.057,-2.538,-0.299,-0.064,0.189,-0.051,-0.113,0.099,91708802.601,1584,0,0,0.163
