stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,67.836,2.023,0.000,0,9,2857914076.352,282617943.925,76
refined,224.546,2.023,0.000,0,9,2857914076.352,91708802.602,76
