stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,43.121,1.765,0.000,57,0,9,2379971868.556,261963549.602
refined,177.775,1.765,0.000,57,0,9,2379971868.556,69320535.509
