stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.478,-4.168,-1.401,-0.031,-1.417,1.109,0.255,-1.231,-0.646,1867184270.814,-0.115
norefined,2,-0.002,-4.185,-1.449,-0.103,-1.436,1.077,0.172,-1.254,-0.703,645387065.329,0.001
norefined,3,-0.496,-4.177,-1.480,-0.136,-1.438,1.059,0.116,-1.239,-0.723,223408515.394,0.119
norefined,4,-0.980,-4.129,-1.517,-0.118,-1.382,1.063,0.080,-1.161,-0.753,203345126.473,0.237
norefined,5,-0.504,-4.223,-1.569,-0.155,-1.436,0.986,0.079,-1.128,-0.769,209409132.833,0.119
norefined,6,-0.989,-4.171,-1.602,-0.134,-1.376,0.997,0.048,-1.053,-0.795,189442933.995,0.237
norefined,7,-0.511,-4.265,-1.650,-0.169,-1.428,0.923,0.051,-1.020,-0.805,197665667.434,0.120
norefined,8,-0.996,-4.211,-1.680,-0.147,-1.366,0.939,0.022,-0.949,-0.827,177885517.730,0.237
norefined,9,-0.517,-4.304,-1.724,-0.181,-1.417,0.868,0.028,-0.917,-0.831,187706834.907,0.120
norefined,10,-1.002,-4.247,-1.752,-0.158,-1.353,0.887,0.000,-0.849,-0.849,168150563.561,0.236
refined,11,-1.002,-4.247,-1.752,-0.158,-1.353,0.887,0.000,-0.849,-0.849,168150563.561,0.236
refined,12,-0.152,-2.613,-1.748,0.058,0.672,0.249,-1.063,0.992,0.703,419746682.375,0.058
refined,13,-0.426,-2.608,-1.388,0.508,-0.854,0.244,-0.199,-0.185,-0.308,79007408.660,0.163
refined,14,-0.647,-3.899,-2.133,0.409,-0.729,0.136,-0.268,0.042,-0.220,48244986.013,0.166
refined,15,-0.768,-4.580,-2.441,0.152,-0.484,0.132,-0.343,0.120,-0.052,44620424.341,0.168
refined,16,-0.772,-4.596,-2.446,0.055,-0.441,0.158,-0.319,0.134,-0.070,44512421.408,0.168
refined,17,-0.776,-4.615,-2.456,0.060,-0.441,0.149,-0.315,0.136,-0.065,44510802.728,0.168
refined,18,-0.774,-4.603,-2.450,0.057,-0.440,0.150,-0.313,0.136,-0.069,44510650.731,0.168
refined,19,-0.775,-4.609,-2.453,0.058,-0.440,0.150,-0.314,0.136,-0.067,44510619.283,0.168
refined,20,-0.775,-4.606,-2.452,0.057,-0.440,0.150,-0.314,0.136,-0.068,44510612.504,0.168
