stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,23.422,1.857,0.000,38,0,9,1390439367.622,168150563.561
refined,97.435,1.857,0.000,38,0,9,1390439367.622,44510612.504
