attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.126,"[-1.536, -0.715]",0.410,-4.576,0.000,59,0.150,243824613.303,0.159,-1.000,-0.126,0,0,fn
c,-5.831,"[-7.991, -3.672]",2.160,-4.503,0.000,59,0.150,243824613.303,0.159,-6.000,0.169,0,0,fn
s,-2.724,"[-3.689, -1.759]",0.965,-4.706,0.000,59,0.150,243824613.303,0.159,-3.000,0.276,0,0,fn
k0,-0.308,"[-0.963, 0.347]",0.655,-0.785,0.435,59,0.150,243824613.303,0.159,0.000,-0.308,0,0,fp
k1,0.243,"[-0.26, 0.745]",0.503,0.805,0.424,59,0.150,243824613.303,0.159,0.000,0.243,0,0,fp
k2,0.316,"[-0.197, 0.828]",0.512,1.027,0.308,59,0.150,243824613.303,0.159,0.000,0.316,0,0,fp
k3,0.113,"[-0.705, 0.931]",0.818,0.231,0.818,59,0.150,243824613.303,0.159,0.000,0.113,0,0,fp
k4,0.518,"[-0.084, 1.12]",0.602,1.435,0.156,59,0.150,243824613.303,0.159,0.000,0.518,0,0,fp
k5,-0.515,"[-1.092, 0.062]",0.577,-1.490,0.141,59,0.150,243824613.303,0.159,0.000,-0.515,0,0,fp
vot,0.193,,,,,59,0.150,243824613.303,0.159,0.167,0.026,0,0,fn
tt,-4.875,"[-22.765, 13.015]",17.890,-0.455,0.651,59,0.200,371337383.323,0.198,-1.000,-3.875,1,0,fn
c,-33.328,"[-148.848, 82.191]",115.519,-0.481,0.632,59,0.200,371337383.323,0.198,-6.000,-27.328,1,0,fn
s,-13.500,"[-57.166, 30.166]",43.666,-0.516,0.608,59,0.200,371337383.323,0.198,-3.000,-10.500,1,0,fn
k0,0.029,"[-9.885, 9.944]",9.915,0.005,0.996,59,0.200,371337383.323,0.198,0.000,0.029,0,0,fp
k1,6.346,"[-10.987, 23.679]",17.333,0.611,0.543,59,0.200,371337383.323,0.198,0.000,6.346,0,0,fp
k2,0.258,"[-4.669, 5.184]",4.926,0.087,0.931,59,0.200,371337383.323,0.198,0.000,0.258,0,0,fp
k3,3.719,"[-3.511, 10.948]",7.230,0.858,0.394,59,0.200,371337383.323,0.198,0.000,3.719,0,0,fp
k4,-3.785,"[-15.93, 8.361]",12.146,-0.520,0.605,59,0.200,371337383.323,0.198,0.000,-3.785,0,0,fp
k5,-1.608,"[-6.252, 3.037]",4.645,-0.577,0.566,59,0.200,371337383.323,0.198,0.000,-1.608,0,0,fp
vot,0.146,,,,,59,0.200,371337383.323,0.198,0.167,-0.020,0,0,fn
tt,-16.531,"[-126.79, 93.728]",110.259,-0.250,0.803,59,0.250,363757286.801,0.200,-1.000,-15.531,1,0,fn
c,-108.775,"[-819.596, 602.047]",710.821,-0.255,0.799,59,0.250,363757286.801,0.200,-6.000,-102.775,1,0,fn
s,-64.676,"[-475.936, 346.584]",411.260,-0.262,0.794,59,0.250,363757286.801,0.200,-3.000,-61.676,1,0,fn
k0,24.253,"[-140.783, 189.289]",165.036,0.245,0.807,59,0.250,363757286.801,0.200,0.000,24.253,0,0,fp
k1,-9.203,"[-60.114, 41.708]",50.911,-0.302,0.764,59,0.250,363757286.801,0.200,0.000,-9.203,0,0,fp
k2,-2.345,"[-23.012, 18.322]",20.667,-0.189,0.850,59,0.250,363757286.801,0.200,0.000,-2.345,0,0,fp
k3,15.138,"[-75.257, 105.533]",90.395,0.279,0.781,59,0.250,363757286.801,0.200,0.000,15.138,0,0,fp
k4,-17.405,"[-134.678, 99.869]",117.273,-0.248,0.805,59,0.250,363757286.801,0.200,0.000,-17.405,0,0,fp
k5,1.955,"[-20.028, 23.937]",21.982,0.148,0.883,59,0.250,363757286.801,0.200,0.000,1.955,0,0,fp
vot,0.152,,,,,59,0.250,363757286.801,0.200,0.167,-0.015,0,0,fn
