stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,67.709,1.765,0.000,0,9,2517683233.172,183834304.563,57
refined,130.584,1.765,0.000,0,9,2517683233.172,98793017.307,57
