attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.388,"[-2.006, -0.769]",0.618,-3.739,0.000,4.190,ngd,27,257561101.497,0.162,-1.000,-0.388,0,0,fn
c,-7.596,"[-10.938, -4.253]",3.343,-3.786,0.000,4.190,ngd,27,257561101.497,0.162,-6.000,-1.596,0,0,fn
s,-3.328,"[-5.077, -1.579]",1.749,-3.170,0.002,4.190,ngd,27,257561101.497,0.162,-3.000,-0.328,0,0,fn
vot,0.183,,,,,4.190,ngd,27,257561101.497,0.162,0.167,0.016,0,0,fn
tt,0.202,"[-0.12, 0.524]",0.322,1.046,0.299,4.998,lm,27,1771245046.974,0.426,-1.000,1.202,1,0,fn
c,-7.825,"[-15.585, -0.064]",7.761,-1.680,0.097,4.998,lm,27,1771245046.974,0.426,-6.000,-1.825,0,0,fn
s,-3.014,"[-6.245, 0.217]",3.231,-1.554,0.125,4.998,lm,27,1771245046.974,0.426,-3.000,-0.014,1,0,fn
vot,-0.026,,,,,4.998,lm,27,1771245046.974,0.426,0.167,-0.192,0,0,fn
tt,-1.039,"[-1.481, -0.598]",0.442,-3.921,0.000,8.718,ngd+lm,27,216681506.961,0.149,-1.000,-0.039,0,0,fn
c,-6.149,"[-8.587, -3.71]",2.438,-4.201,0.000,8.718,ngd+lm,27,216681506.961,0.149,-6.000,-0.149,0,0,fn
s,-3.047,"[-4.448, -1.646]",1.401,-3.623,0.001,8.718,ngd+lm,27,216681506.961,0.149,-3.000,-0.047,0,0,fn
vot,0.169,,,,,8.718,ngd+lm,27,216681506.961,0.149,0.167,0.002,0,0,fn
