attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.038,"[-1.444, -0.631]",0.406,-4.255,0.000,64.335,ngd,89,236583515.097,0.157,-1.000,-0.038,0,0,fn
c,-7.866,"[-10.844, -4.889]",2.978,-4.401,0.000,64.335,ngd,89,236583515.097,0.157,-6.000,-1.866,0,0,fn
s,-3.579,"[-5.044, -2.114]",1.465,-4.071,0.000,64.335,ngd,89,236583515.097,0.157,-3.000,-0.579,0,0,fn
vot,0.132,,,,,64.335,ngd,89,236583515.097,0.157,0.167,-0.035,0,0,fn
tt,-1.015,"[-1.37, -0.659]",0.356,-4.753,0.000,71.681,lm,89,232530390.448,0.156,-1.000,-0.015,0,0,fn
c,-5.865,"[-7.815, -3.914]",1.951,-5.009,0.000,71.681,lm,89,232530390.448,0.156,-6.000,0.135,0,0,fn
s,-2.613,"[-3.573, -1.652]",0.960,-4.533,0.000,71.681,lm,89,232530390.448,0.156,-3.000,0.387,0,0,fn
vot,0.173,,,,,71.681,lm,89,232530390.448,0.156,0.167,0.006,0,0,fn
tt,-0.902,"[-1.202, -0.602]",0.300,-5.009,0.000,130.945,ngd+lm,89,229235463.273,0.155,-1.000,0.098,0,0,fn
c,-5.860,"[-7.726, -3.993]",1.866,-5.230,0.000,130.945,ngd+lm,89,229235463.273,0.155,-6.000,0.140,0,0,fn
s,-2.694,"[-3.639, -1.75]",0.944,-4.753,0.000,130.945,ngd+lm,89,229235463.273,0.155,-3.000,0.306,0,0,fn
vot,0.154,,,,,130.945,ngd+lm,89,229235463.273,0.155,0.167,-0.013,0,0,fn
