attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.983,"[-1.418, -0.549]",0.434,-3.777,0.000,44,0.150,153640002.081,0.127,-1.000,0.017,0,0,fn
c,-6.739,"[-9.814, -3.665]",3.075,-3.656,0.001,44,0.150,153640002.081,0.127,-6.000,-0.739,0,0,fn
s,-3.302,"[-4.855, -1.748]",1.553,-3.545,0.001,44,0.150,153640002.081,0.127,-3.000,-0.302,0,0,fn
k0,-0.199,"[-0.748, 0.351]",0.550,-0.602,0.549,44,0.150,153640002.081,0.127,0.000,-0.199,0,0,fp
k1,0.156,"[-0.22, 0.532]",0.376,0.693,0.491,44,0.150,153640002.081,0.127,0.000,0.156,0,0,fp
k2,-0.229,"[-0.918, 0.46]",0.689,-0.554,0.581,44,0.150,153640002.081,0.127,0.000,-0.229,0,0,fp
k3,0.207,"[-0.357, 0.77]",0.563,0.612,0.543,44,0.150,153640002.081,0.127,0.000,0.207,0,0,fp
k4,-0.163,"[-0.76, 0.434]",0.597,-0.455,0.650,44,0.150,153640002.081,0.127,0.000,-0.163,0,0,fp
k5,0.096,"[-0.703, 0.895]",0.799,0.200,0.842,44,0.150,153640002.081,0.127,0.000,0.096,0,0,fp
vot,0.146,,,,,44,0.150,153640002.081,0.127,0.167,-0.021,0,0,fn
tt,-0.807,"[-1.139, -0.476]",0.331,-4.063,0.000,44,0.200,272864699.371,0.165,-1.000,0.193,0,0,fn
c,-5.253,"[-7.763, -2.743]",2.510,-3.491,0.001,44,0.200,272864699.371,0.165,-6.000,0.747,0,0,fn
s,-2.359,"[-3.415, -1.304]",1.055,-3.728,0.000,44,0.200,272864699.371,0.165,-3.000,0.641,0,0,fn
k0,0.020,"[-0.568, 0.608]",0.588,0.056,0.956,44,0.200,272864699.371,0.165,0.000,0.020,0,0,fp
k1,0.153,"[-0.241, 0.547]",0.394,0.648,0.519,44,0.200,272864699.371,0.165,0.000,0.153,0,0,fp
k2,-0.322,"[-0.98, 0.337]",0.659,-0.815,0.418,44,0.200,272864699.371,0.165,0.000,-0.322,0,0,fp
k3,0.211,"[-0.384, 0.806]",0.595,0.592,0.556,44,0.200,272864699.371,0.165,0.000,0.211,0,0,fp
k4,0.166,"[-0.419, 0.75]",0.585,0.472,0.638,44,0.200,272864699.371,0.165,0.000,0.166,0,0,fp
k5,0.881,"[0.097, 1.665]",0.784,1.875,0.065,44,0.200,272864699.371,0.165,0.000,0.881,0,1,fp
vot,0.154,,,,,44,0.200,272864699.371,0.165,0.167,-0.013,0,0,fn
tt,-5.666,"[-15.59, 4.259]",9.925,-0.952,0.344,44,0.250,558564939.703,0.249,-1.000,-4.666,1,0,fn
c,-36.139,"[-98.348, 26.069]",62.209,-0.969,0.336,44,0.250,558564939.703,0.249,-6.000,-30.139,1,0,fn
s,-17.159,"[-49.496, 15.178]",32.337,-0.885,0.379,44,0.250,558564939.703,0.249,-3.000,-14.159,1,0,fn
k0,-0.453,"[-4.522, 3.615]",4.068,-0.186,0.853,44,0.250,558564939.703,0.249,0.000,-0.453,0,0,fp
k1,0.742,"[-3.369, 4.853]",4.111,0.301,0.764,44,0.250,558564939.703,0.249,0.000,0.742,0,0,fp
k2,-0.086,"[-6.03, 5.859]",5.945,-0.024,0.981,44,0.250,558564939.703,0.249,0.000,-0.086,0,0,fp
k3,-5.377,"[-16.747, 5.994]",11.370,-0.789,0.433,44,0.250,558564939.703,0.249,0.000,-5.377,0,0,fp
k4,3.751,"[-7.969, 15.47]",11.719,0.534,0.595,44,0.250,558564939.703,0.249,0.000,3.751,0,0,fp
k5,-4.104,"[-11.385, 3.176]",7.280,-0.940,0.350,44,0.250,558564939.703,0.249,0.000,-4.104,0,0,fp
vot,0.157,,,,,44,0.250,558564939.703,0.249,0.167,-0.010,0,0,fn
