stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,2.025,2.023,0.050,0,9,1636776454.577,1286789997.576,76
refined,2.025,2.023,0.050,0,9,1636776454.577,1286789997.576,76
