stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.078,"[-2.003, -0.153]",0.925,-2.327,0.023
norefined,c,-5.481,"[-9.497, -1.465]",4.016,-2.724,0.008
norefined,s,-3.328,"[-6.334, -0.322]",3.006,-2.209,0.031
norefined,k0,-0.519,"[-1.968, 0.93]",1.449,-0.715,0.477
norefined,k1,-0.545,"[-1.806, 0.715]",1.260,-0.864,0.391
norefined,k2,0.474,"[-0.979, 1.927]",1.453,0.651,0.517
norefined,k3,-1.139,"[-3.332, 1.055]",2.194,-1.036,0.304
norefined,k4,-1.382,"[-2.792, 0.028]",1.410,-1.956,0.055
norefined,k5,-1.183,"[-2.917, 0.55]",1.734,-1.362,0.178
refined,tt,-0.820,"[-1.209, -0.43]",0.390,-4.197,0.000
refined,c,-3.942,"[-5.595, -2.289]",1.653,-4.760,0.000
refined,s,-2.023,"[-3.147, -0.898]",1.124,-3.591,0.001
refined,k0,-0.211,"[-0.984, 0.561]",0.772,-0.546,0.587
refined,k1,-0.366,"[-1.007, 0.276]",0.642,-1.137,0.259
refined,k2,-0.224,"[-1.021, 0.574]",0.797,-0.560,0.578
refined,k3,-0.232,"[-1.115, 0.65]",0.882,-0.525,0.601
refined,k4,-0.440,"[-1.155, 0.274]",0.714,-1.230,0.223
refined,k5,-0.357,"[-1.216, 0.501]",0.859,-0.831,0.409
