stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.289,-4.112,-1.754,-1.042,0.498,-1.261,0.921,1.393,0.608,1266833483.043,0.557
norefined,2,-1.940,-4.262,-1.967,-1.147,0.476,-1.184,0.762,1.264,0.574,1040906584.907,0.455
norefined,3,-1.546,-4.411,-2.140,-1.205,0.462,-1.094,0.614,1.169,0.562,758393356.376,0.351
norefined,4,-1.092,-4.542,-2.220,-1.247,0.464,-1.020,0.517,1.115,0.563,259265032.655,0.240
norefined,5,-0.621,-4.640,-2.301,-1.268,0.488,-0.947,0.448,1.081,0.567,80242069.575,0.134
norefined,6,-1.105,-4.623,-2.261,-1.182,0.466,-0.903,0.423,1.040,0.604,225137867.537,0.239
norefined,7,-0.632,-4.717,-2.341,-1.200,0.494,-0.834,0.360,1.007,0.607,71706840.881,0.134
norefined,8,-1.121,-4.690,-2.290,-1.130,0.471,-0.815,0.347,0.977,0.633,205175494.194,0.239
norefined,9,-0.647,-4.780,-2.369,-1.147,0.502,-0.748,0.287,0.945,0.636,64956788.185,0.135
norefined,10,-1.137,-4.749,-2.315,-1.084,0.478,-0.738,0.280,0.920,0.658,190458156.942,0.239
refined,11,-0.647,-4.780,-2.369,-1.147,0.502,-0.748,0.287,0.945,0.636,64956788.185,0.135
refined,12,-0.616,-3.423,-1.328,0.337,0.901,-0.083,-0.771,0.047,0.123,23333225.130,0.180
refined,13,-0.549,-3.336,-1.327,0.085,0.770,-0.156,-0.961,0.639,0.035,5422978.991,0.164
refined,14,-0.558,-3.382,-1.296,0.085,0.853,-0.140,-1.021,0.746,0.003,5310166.955,0.165
refined,15,-0.559,-3.377,-1.286,0.071,0.864,-0.132,-1.020,0.756,0.006,5305785.756,0.165
refined,16,-0.559,-3.380,-1.284,0.069,0.870,-0.132,-1.019,0.760,0.008,5305453.773,0.165
refined,17,-0.559,-3.381,-1.283,0.068,0.871,-0.132,-1.018,0.761,0.008,5305422.075,0.165
refined,18,-0.559,-3.381,-1.283,0.067,0.872,-0.132,-1.018,0.761,0.009,5305418.932,0.165
refined,19,-0.559,-3.382,-1.283,0.067,0.872,-0.132,-1.018,0.761,0.009,5305418.618,0.165
refined,20,-0.559,-3.382,-1.283,0.067,0.872,-0.132,-1.018,0.761,0.009,5305418.587,0.165
