stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,39.235,1.765,0.000,0,9,1746255001.376,208966903.800,57
refined,200.021,1.765,0.000,0,9,1746255001.376,45352613.275,57
