stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.569,"[-1.338, 0.199]",0.769,-1.342,0.209
norefined,c,-4.563,"[-10.027, 0.902]",5.464,-1.513,0.161
norefined,s,-1.658,"[-3.553, 0.237]",1.895,-1.586,0.144
norefined,k0,0.373,"[-0.92, 1.666]",1.293,0.523,0.613
norefined,k1,-0.265,"[-2.674, 2.143]",2.408,-0.200,0.846
norefined,k2,-1.265,"[-3.67, 1.14]",2.405,-0.953,0.363
norefined,k3,-0.590,"[-2.677, 1.497]",2.087,-0.512,0.619
norefined,k4,1.140,"[-1.02, 3.301]",2.161,0.957,0.361
norefined,k5,-0.783,"[-3.502, 1.935]",2.718,-0.522,0.613
refined,tt,-0.485,"[-0.914, -0.057]",0.429,-2.052,0.067
refined,c,-3.302,"[-5.796, -0.807]",2.495,-2.399,0.037
refined,s,-1.327,"[-2.451, -0.203]",1.124,-2.139,0.058
refined,k0,0.024,"[-0.517, 0.565]",0.541,0.080,0.938
refined,k1,-0.592,"[-1.827, 0.643]",1.235,-0.869,0.405
refined,k2,0.124,"[-0.971, 1.22]",1.095,0.206,0.841
refined,k3,0.241,"[-0.75, 1.231]",0.990,0.440,0.669
refined,k4,0.249,"[-0.786, 1.285]",1.035,0.437,0.672
refined,k5,-0.186,"[-1.315, 0.943]",1.129,-0.298,0.772
