stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.927,-4.399,-1.063,0.289,-0.469,-1.719,-1.924,-0.449,-0.869,406276703.600,1584,0,0,0.211
norefined,2,-0.487,-4.431,-1.261,0.237,-0.497,-1.692,-1.883,-0.348,-0.894,331928510.703,1584,0,0,0.110
norefined,3,-0.944,-4.390,-1.326,0.284,-0.515,-1.624,-1.788,-0.216,-0.933,338109088.132,1584,0,0,0.215
norefined,4,-0.484,-4.430,-1.488,0.232,-0.539,-1.607,-1.754,-0.143,-0.943,283092971.555,1584,0,0,0.109
norefined,5,-0.949,-4.392,-1.525,0.278,-0.550,-1.543,-1.656,-0.023,-0.969,283809249.021,1584,0,0,0.216
norefined,6,-0.478,-4.436,-1.664,0.227,-0.572,-1.530,-1.629,0.029,-0.971,248904085.606,1584,0,0,0.108
norefined,7,-0.951,-4.400,-1.678,0.271,-0.580,-1.474,-1.534,0.130,-0.988,244054825.774,1584,0,0,0.216
norefined,8,-0.474,-4.448,-1.803,0.220,-0.601,-1.462,-1.512,0.167,-0.986,225221687.917,1584,0,0,0.107
norefined,9,-0.954,-4.415,-1.797,0.261,-0.606,-1.412,-1.424,0.249,-0.996,216675723.995,1584,0,0,0.216
norefined,10,-0.474,-4.465,-1.911,0.211,-0.627,-1.400,-1.406,0.275,-0.991,208966903.800,1584,0,0,0.106
refined,11,-0.474,-4.465,-1.911,0.211,-0.627,-1.400,-1.406,0.275,-0.991,208966903.800,1584,0,0,0.106
refined,12,-0.883,-5.249,-2.731,-0.042,0.325,0.619,0.571,-0.568,0.266,61538856.967,1584,0,0,0.168
refined,13,-0.704,-4.640,-2.280,0.317,0.072,0.113,0.279,-0.221,-0.105,45839627.595,1584,0,0,0.152
refined,14,-0.745,-4.849,-2.375,0.267,0.127,0.185,0.273,-0.246,-0.171,45368621.077,1584,0,0,0.154
refined,15,-0.739,-4.822,-2.370,0.274,0.130,0.169,0.277,-0.250,-0.162,45353931.324,1584,0,0,0.153
refined,16,-0.742,-4.839,-2.378,0.271,0.130,0.171,0.277,-0.251,-0.166,45352725.361,1584,0,0,0.153
refined,17,-0.741,-4.837,-2.377,0.271,0.130,0.170,0.277,-0.251,-0.166,45352623.406,1584,0,0,0.153
refined,18,-0.742,-4.839,-2.378,0.271,0.130,0.170,0.277,-0.251,-0.166,45352614.211,1584,0,0,0.153
refined,19,-0.742,-4.838,-2.378,0.271,0.130,0.170,0.277,-0.251,-0.166,45352613.357,1584,0,0,0.153
refined,20,-0.742,-4.838,-2.378,0.271,0.130,0.170,0.277,-0.251,-0.166,45352613.275,1584,0,0,0.153
