attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.202,"[-1.901, -0.502]",0.700,-2.865,0.006,11.362,ngd,81,344304793.961,0.193,-1.000,-0.202,0,0,fn
c,-6.807,"[-10.73, -2.884]",3.923,-2.894,0.005,11.362,ngd,81,344304793.961,0.193,-6.000,-0.807,0,0,fn
s,-2.550,"[-4.06, -1.04]",1.510,-2.817,0.006,11.362,ngd,81,344304793.961,0.193,-3.000,0.450,0,0,fn
k0,-1.751,"[-2.989, -0.514]",1.238,-2.360,0.021,11.362,ngd,81,344304793.961,0.193,0.000,-1.751,0,1,fp
k1,0.209,"[-0.386, 0.805]",0.595,0.586,0.560,11.362,ngd,81,344304793.961,0.193,0.000,0.209,0,0,fp
k2,-0.149,"[-0.876, 0.577]",0.727,-0.343,0.733,11.362,ngd,81,344304793.961,0.193,0.000,-0.149,0,0,fp
k3,-0.428,"[-1.136, 0.28]",0.708,-1.009,0.317,11.362,ngd,81,344304793.961,0.193,0.000,-0.428,0,0,fp
k4,-0.542,"[-1.181, 0.097]",0.639,-1.415,0.162,11.362,ngd,81,344304793.961,0.193,0.000,-0.542,0,0,fp
k5,0.513,"[-0.149, 1.175]",0.662,1.291,0.201,11.362,ngd,81,344304793.961,0.193,0.000,0.513,0,0,fp
vot,0.177,,,,,11.362,ngd,81,344304793.961,0.193,0.167,0.010,0,0,fn
tt,-0.922,"[-1.251, -0.592]",0.329,-4.666,0.000,11.943,lm,81,158159088.728,0.131,-1.000,0.078,0,0,fn
c,-5.498,"[-7.38, -3.616]",1.882,-4.872,0.000,11.943,lm,81,158159088.728,0.131,-6.000,0.502,0,0,fn
s,-2.750,"[-3.657, -1.843]",0.907,-5.058,0.000,11.943,lm,81,158159088.728,0.131,-3.000,0.250,0,0,fn
k0,0.276,"[-0.242, 0.795]",0.518,0.889,0.377,11.943,lm,81,158159088.728,0.131,0.000,0.276,0,0,fp
k1,-0.150,"[-0.502, 0.203]",0.353,-0.709,0.481,11.943,lm,81,158159088.728,0.131,0.000,-0.150,0,0,fp
k2,-0.031,"[-0.465, 0.403]",0.434,-0.119,0.905,11.943,lm,81,158159088.728,0.131,0.000,-0.031,0,0,fp
k3,-0.005,"[-0.395, 0.384]",0.390,-0.023,0.982,11.943,lm,81,158159088.728,0.131,0.000,-0.005,0,0,fp
k4,-0.058,"[-0.494, 0.378]",0.436,-0.223,0.824,11.943,lm,81,158159088.728,0.131,0.000,-0.058,0,0,fp
k5,-0.252,"[-0.672, 0.169]",0.420,-0.999,0.321,11.943,lm,81,158159088.728,0.131,0.000,-0.252,0,0,fp
vot,0.168,,,,,11.943,lm,81,158159088.728,0.131,0.167,0.001,0,0,fn
tt,-0.922,"[-1.251, -0.592]",0.329,-4.666,0.000,22.976,ngd+lm,81,158159088.723,0.131,-1.000,0.078,0,0,fn
c,-5.498,"[-7.381, -3.616]",1.882,-4.872,0.000,22.976,ngd+lm,81,158159088.723,0.131,-6.000,0.502,0,0,fn
s,-2.750,"[-3.657, -1.843]",0.907,-5.058,0.000,22.976,ngd+lm,81,158159088.723,0.131,-3.000,0.250,0,0,fn
k0,0.276,"[-0.242, 0.795]",0.518,0.889,0.377,22.976,ngd+lm,81,158159088.723,0.131,0.000,0.276,0,0,fp
k1,-0.150,"[-0.502, 0.203]",0.353,-0.709,0.481,22.976,ngd+lm,81,158159088.723,0.131,0.000,-0.150,0,0,fp
k2,-0.031,"[-0.465, 0.403]",0.434,-0.120,0.905,22.976,ngd+lm,81,158159088.723,0.131,0.000,-0.031,0,0,fp
k3,-0.005,"[-0.395, 0.384]",0.390,-0.023,0.982,22.976,ngd+lm,81,158159088.723,0.131,0.000,-0.005,0,0,fp
k4,-0.058,"[-0.494, 0.378]",0.436,-0.223,0.824,22.976,ngd+lm,81,158159088.723,0.131,0.000,-0.058,0,0,fp
k5,-0.252,"[-0.672, 0.169]",0.420,-0.999,0.321,22.976,ngd+lm,81,158159088.723,0.131,0.000,-0.252,0,0,fp
vot,0.168,,,,,22.976,ngd+lm,81,158159088.723,0.131,0.167,0.001,0,0,fn
