attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.817,"[-1.39, -0.244]",0.573,-2.379,0.020,9.986,ngd,5,411319510.987,0.205,-1.000,0.183,0,0,fn
c,-6.625,"[-11.126, -2.124]",4.501,-2.455,0.017,9.986,ngd,5,411319510.987,0.205,-6.000,-0.625,0,0,fn
s,-2.666,"[-4.48, -0.852]",1.814,-2.451,0.017,9.986,ngd,5,411319510.987,0.205,-3.000,0.334,0,0,fn
k0,-0.607,"[-1.963, 0.748]",1.356,-0.747,0.457,9.986,ngd,5,411319510.987,0.205,0.000,-0.607,0,0,fp
k1,-1.423,"[-2.87, 0.025]",1.447,-1.640,0.106,9.986,ngd,5,411319510.987,0.205,0.000,-1.423,0,0,fp
k2,-1.416,"[-2.879, 0.048]",1.464,-1.613,0.111,9.986,ngd,5,411319510.987,0.205,0.000,-1.416,0,0,fp
k3,0.928,"[-0.269, 2.125]",1.197,1.293,0.200,9.986,ngd,5,411319510.987,0.205,0.000,0.928,0,0,fp
k4,1.399,"[0.281, 2.518]",1.119,2.086,0.041,9.986,ngd,5,411319510.987,0.205,0.000,1.399,0,1,fp
k5,0.290,"[-0.744, 1.324]",1.034,0.467,0.642,9.986,ngd,5,411319510.987,0.205,0.000,0.290,0,0,fp
vot,0.123,,,,,9.986,ngd,5,411319510.987,0.205,0.167,-0.043,0,0,fn
tt,0.920,"[-0.892, 2.731]",1.811,0.847,0.400,10.728,lm,5,5436689684.632,0.744,-1.000,1.920,1,0,fn
c,-6.236,"[-17.41, 4.937]",11.173,-0.931,0.355,10.728,lm,5,5436689684.632,0.744,-6.000,-0.236,1,0,fn
s,-2.289,"[-6.628, 2.05]",4.339,-0.880,0.382,10.728,lm,5,5436689684.632,0.744,-3.000,0.711,1,0,fn
k0,-0.836,"[-4.145, 2.472]",3.309,-0.422,0.675,10.728,lm,5,5436689684.632,0.744,0.000,-0.836,0,0,fp
k1,-1.326,"[-5.87, 3.217]",4.543,-0.487,0.628,10.728,lm,5,5436689684.632,0.744,0.000,-1.326,0,0,fp
k2,-1.836,"[-6.629, 2.958]",4.794,-0.639,0.525,10.728,lm,5,5436689684.632,0.744,0.000,-1.836,0,0,fp
k3,1.455,"[-2.451, 5.361]",3.906,0.621,0.537,10.728,lm,5,5436689684.632,0.744,0.000,1.455,0,0,fp
k4,1.919,"[-2.619, 6.457]",4.538,0.705,0.483,10.728,lm,5,5436689684.632,0.744,0.000,1.919,0,0,fp
k5,0.508,"[-1.902, 2.918]",2.410,0.351,0.726,10.728,lm,5,5436689684.632,0.744,0.000,0.508,0,0,fp
vot,-0.147,,,,,10.728,lm,5,5436689684.632,0.744,0.167,-0.314,0,0,fn
tt,-1.375,"[-2.106, -0.643]",0.731,-3.135,0.003,20.712,ngd+lm,5,182698767.911,0.136,-1.000,-0.375,0,0,fn
c,-9.048,"[-13.867, -4.228]",4.819,-3.131,0.003,20.712,ngd+lm,5,182698767.911,0.136,-6.000,-3.048,0,0,fn
s,-4.571,"[-7.09, -2.052]",2.519,-3.027,0.004,20.712,ngd+lm,5,182698767.911,0.136,-3.000,-1.571,0,0,fn
k0,-0.719,"[-1.692, 0.255]",0.974,-1.231,0.222,20.712,ngd+lm,5,182698767.911,0.136,0.000,-0.719,0,0,fp
k1,-1.397,"[-2.668, -0.127]",1.270,-1.834,0.071,20.712,ngd+lm,5,182698767.911,0.136,0.000,-1.397,0,1,fp
k2,0.345,"[-0.419, 1.11]",0.764,0.754,0.453,20.712,ngd+lm,5,182698767.911,0.136,0.000,0.345,0,0,fp
k3,0.264,"[-0.346, 0.874]",0.610,0.721,0.473,20.712,ngd+lm,5,182698767.911,0.136,0.000,0.264,0,0,fp
k4,0.036,"[-0.694, 0.766]",0.730,0.082,0.935,20.712,ngd+lm,5,182698767.911,0.136,0.000,0.036,0,0,fp
k5,0.611,"[-0.244, 1.466]",0.855,1.192,0.238,20.712,ngd+lm,5,182698767.911,0.136,0.000,0.611,0,0,fp
vot,0.152,,,,,20.712,ngd+lm,5,182698767.911,0.136,0.167,-0.015,0,0,fn
