attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.367,"[-0.925, 0.191]",0.558,-1.312,0.194,33,0.800,1150633515.219,0.276,-1.000,0.633,1,0,fn
c,-4.787,"[-12.368, 2.793]",7.580,-1.261,0.212,33,0.800,1150633515.219,0.276,-6.000,1.213,1,0,fn
s,-2.518,"[-6.066, 1.029]",3.547,-1.417,0.161,33,0.800,1150633515.219,0.276,-3.000,0.482,1,0,fn
k0,0.776,"[-1.36, 2.912]",2.136,0.725,0.471,33,0.800,1150633515.219,0.276,0.000,0.776,0,0,fp
k1,-0.407,"[-2.038, 1.223]",1.631,-0.499,0.620,33,0.800,1150633515.219,0.276,0.000,-0.407,0,0,fp
k2,0.545,"[-1.145, 2.236]",1.691,0.644,0.522,33,0.800,1150633515.219,0.276,0.000,0.545,0,0,fp
k3,0.124,"[-1.431, 1.679]",1.555,0.159,0.874,33,0.800,1150633515.219,0.276,0.000,0.124,0,0,fp
k4,-0.888,"[-3.259, 1.483]",2.371,-0.748,0.457,33,0.800,1150633515.219,0.276,0.000,-0.888,0,0,fp
k5,-1.216,"[-2.98, 0.549]",1.765,-1.375,0.174,33,0.800,1150633515.219,0.276,0.000,-1.216,0,0,fp
vot,0.077,,,,,33,0.800,1150633515.219,0.276,0.167,-0.090,0,0,fn
tt,-0.593,"[-0.846, -0.339]",0.254,-4.664,0.000,33,0.900,238216146.139,0.142,-1.000,0.407,0,0,fn
c,-3.446,"[-4.968, -1.925]",1.521,-4.522,0.000,33,0.900,238216146.139,0.142,-6.000,2.554,0,0,fn
s,-2.171,"[-3.09, -1.252]",0.919,-4.716,0.000,33,0.900,238216146.139,0.142,-3.000,0.829,0,0,fn
k0,-0.105,"[-0.609, 0.4]",0.504,-0.414,0.680,33,0.900,238216146.139,0.142,0.000,-0.105,0,0,fp
k1,0.516,"[-0.109, 1.141]",0.625,1.648,0.104,33,0.900,238216146.139,0.142,0.000,0.516,0,0,fp
k2,0.088,"[-0.435, 0.611]",0.523,0.335,0.739,33,0.900,238216146.139,0.142,0.000,0.088,0,0,fp
k3,-0.209,"[-0.737, 0.32]",0.529,-0.788,0.434,33,0.900,238216146.139,0.142,0.000,-0.209,0,0,fp
k4,-0.020,"[-0.73, 0.691]",0.710,-0.056,0.956,33,0.900,238216146.139,0.142,0.000,-0.020,0,0,fp
k5,0.116,"[-0.301, 0.534]",0.417,0.557,0.579,33,0.900,238216146.139,0.142,0.000,0.116,0,0,fp
vot,0.172,,,,,33,0.900,238216146.139,0.142,0.167,0.005,0,0,fn
tt,-1.216,"[-1.79, -0.642]",0.574,-4.230,0.000,33,1.100,137783453.916,0.131,-1.000,-0.216,0,0,fn
c,-7.709,"[-11.772, -3.646]",4.063,-3.787,0.000,33,1.100,137783453.916,0.131,-6.000,-1.709,0,0,fn
s,-3.576,"[-5.349, -1.803]",1.773,-4.026,0.000,33,1.100,137783453.916,0.131,-3.000,-0.576,0,0,fn
k0,0.512,"[-0.256, 1.28]",0.768,1.332,0.188,33,1.100,137783453.916,0.131,0.000,0.512,0,0,fp
k1,-0.269,"[-0.988, 0.45]",0.719,-0.747,0.458,33,1.100,137783453.916,0.131,0.000,-0.269,0,0,fp
k2,-0.502,"[-1.229, 0.224]",0.727,-1.380,0.172,33,1.100,137783453.916,0.131,0.000,-0.502,0,0,fp
k3,-0.245,"[-0.93, 0.44]",0.685,-0.714,0.478,33,1.100,137783453.916,0.131,0.000,-0.245,0,0,fp
k4,0.199,"[-0.774, 1.173]",0.974,0.409,0.684,33,1.100,137783453.916,0.131,0.000,0.199,0,0,fp
k5,-0.569,"[-1.283, 0.146]",0.715,-1.587,0.117,33,1.100,137783453.916,0.131,0.000,-0.569,0,0,fp
vot,0.158,,,,,33,1.100,137783453.916,0.131,0.167,-0.009,0,0,fn
tt,-1.515,"[-2.489, -0.541]",0.974,-3.104,0.003,33,1.200,281412529.829,0.202,-1.000,-0.515,0,0,fn
c,-8.485,"[-14.602, -2.368]",6.117,-2.769,0.007,33,1.200,281412529.829,0.202,-6.000,-2.485,0,0,fn
s,-4.089,"[-6.925, -1.253]",2.836,-2.878,0.005,33,1.200,281412529.829,0.202,-3.000,-1.089,0,0,fn
k0,0.414,"[-0.826, 1.655]",1.241,0.667,0.507,33,1.200,281412529.829,0.202,0.000,0.414,0,0,fp
k1,-0.763,"[-1.986, 0.459]",1.223,-1.246,0.217,33,1.200,281412529.829,0.202,0.000,-0.763,0,0,fp
k2,-0.582,"[-1.673, 0.51]",1.091,-1.064,0.291,33,1.200,281412529.829,0.202,0.000,-0.582,0,0,fp
k3,-0.479,"[-1.679, 0.721]",1.200,-0.797,0.428,33,1.200,281412529.829,0.202,0.000,-0.479,0,0,fp
k4,0.661,"[-0.961, 2.282]",1.622,0.813,0.419,33,1.200,281412529.829,0.202,0.000,0.661,0,0,fp
k5,-0.868,"[-2.031, 0.294]",1.162,-1.492,0.140,33,1.200,281412529.829,0.202,0.000,-0.868,0,0,fp
vot,0.179,,,,,33,1.200,281412529.829,0.202,0.167,0.012,0,0,fn
