stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.393,"[-0.836, 0.05]",0.443,-1.771,0.081
norefined,c,-4.816,"[-10.287, 0.655]",5.471,-1.757,0.083
norefined,s,-2.560,"[-5.13, 0.009]",2.569,-1.989,0.051
norefined,k0,0.678,"[-0.737, 2.093]",1.415,0.957,0.342
norefined,k1,-0.436,"[-1.63, 0.757]",1.193,-0.730,0.468
norefined,k2,0.425,"[-0.777, 1.628]",1.202,0.706,0.483
norefined,k3,0.064,"[-1.058, 1.186]",1.122,0.113,0.910
norefined,k4,-0.910,"[-2.491, 0.67]",1.580,-1.150,0.254
norefined,k5,-1.171,"[-2.367, 0.026]",1.196,-1.953,0.055
refined,tt,-0.593,"[-0.846, -0.339]",0.254,-4.664,0.000
refined,c,-3.446,"[-4.968, -1.925]",1.521,-4.522,0.000
refined,s,-2.171,"[-3.09, -1.252]",0.919,-4.716,0.000
refined,k0,-0.105,"[-0.609, 0.4]",0.504,-0.414,0.680
refined,k1,0.516,"[-0.109, 1.141]",0.625,1.648,0.104
refined,k2,0.088,"[-0.435, 0.611]",0.523,0.335,0.739
refined,k3,-0.209,"[-0.737, 0.32]",0.529,-0.788,0.434
refined,k4,-0.020,"[-0.73, 0.691]",0.710,-0.056,0.956
refined,k5,0.116,"[-0.301, 0.534]",0.417,0.557,0.579
