stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.348,"[-3.633, 0.937]",2.285,-1.177,0.243
norefined,c,-6.319,"[-17.885, 5.246]",11.565,-1.091,0.279
norefined,s,-4.601,"[-11.77, 2.568]",7.169,-1.281,0.205
norefined,k0,1.410,"[-1.879, 4.698]",3.289,0.856,0.395
norefined,k1,0.387,"[-1.558, 2.333]",1.946,0.397,0.692
norefined,k2,-0.555,"[-2.874, 1.764]",2.319,-0.478,0.634
norefined,k3,-0.809,"[-3.006, 1.388]",2.197,-0.735,0.465
norefined,k4,1.533,"[-1.423, 4.489]",2.956,1.035,0.304
norefined,k5,-1.285,"[-4.193, 1.623]",2.908,-0.882,0.381
refined,tt,-1.348,"[-3.633, 0.937]",2.285,-1.177,0.243
refined,c,-6.319,"[-17.885, 5.246]",11.565,-1.091,0.279
refined,s,-4.601,"[-11.77, 2.568]",7.169,-1.281,0.205
refined,k0,1.410,"[-1.879, 4.698]",3.289,0.856,0.395
refined,k1,0.387,"[-1.558, 2.333]",1.946,0.397,0.692
refined,k2,-0.555,"[-2.874, 1.764]",2.319,-0.478,0.634
refined,k3,-0.809,"[-3.006, 1.388]",2.197,-0.735,0.465
refined,k4,1.533,"[-1.423, 4.489]",2.956,1.035,0.304
refined,k5,-1.285,"[-4.193, 1.623]",2.908,-0.882,0.381
