stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.276,-6.220,-4.515,1.311,0.835,-1.006,-1.128,1.733,-1.740,2645031208.951,-0.044
norefined,2,-0.219,-6.231,-4.524,1.304,0.774,-1.029,-1.149,1.734,-1.752,1670532506.550,0.035
norefined,3,-0.712,-6.217,-4.502,1.304,0.695,-1.024,-1.155,1.735,-1.757,954539736.012,0.115
norefined,4,-1.206,-6.192,-4.442,1.312,0.659,-1.035,-1.151,1.715,-1.752,575927551.403,0.195
norefined,5,-0.812,-6.278,-4.505,1.210,0.606,-0.976,-1.009,1.502,-1.770,774098521.422,0.129
norefined,6,-1.305,-6.253,-4.441,1.212,0.571,-0.986,-1.000,1.478,-1.763,560971244.931,0.209
norefined,7,-0.838,-6.330,-4.494,1.198,0.552,-0.941,-0.907,1.368,-1.748,719839065.469,0.132
norefined,8,-1.331,-6.307,-4.428,1.196,0.516,-0.949,-0.897,1.343,-1.740,547562625.013,0.211
norefined,9,-0.858,-6.381,-4.479,1.195,0.502,-0.907,-0.812,1.250,-1.718,677545319.787,0.134
norefined,10,-1.351,-6.358,-4.411,1.191,0.465,-0.914,-0.801,1.224,-1.710,534499602.570,0.212
refined,11,-1.351,-6.358,-4.411,1.191,0.465,-0.914,-0.801,1.224,-1.710,534499602.570,0.212
refined,12,-0.179,-2.997,-0.539,-0.771,-0.333,0.481,1.120,-0.504,0.811,2212166937.144,0.060
refined,13,-0.157,0.031,-0.414,0.909,0.201,-0.328,-0.540,0.730,-0.685,3002794939.509,-5.133
refined,14,-0.165,-1.311,-0.457,-0.078,0.145,0.036,0.386,-0.068,0.179,479167415.657,0.126
refined,15,-0.235,-1.641,-0.728,0.288,0.209,0.036,0.164,0.084,0.039,199127615.590,0.143
refined,16,-0.264,-1.787,-0.854,0.364,0.239,0.014,0.130,0.122,-0.001,187806789.573,0.148
refined,17,-0.271,-1.819,-0.881,0.370,0.238,0.010,0.129,0.126,-0.014,187474466.426,0.149
refined,18,-0.273,-1.827,-0.887,0.370,0.236,0.010,0.129,0.126,-0.016,187456802.547,0.149
refined,19,-0.273,-1.829,-0.888,0.369,0.236,0.010,0.129,0.126,-0.017,187455647.276,0.149
refined,20,-0.273,-1.830,-0.888,0.369,0.236,0.010,0.129,0.126,-0.017,187455570.791,0.149
