stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,44.367,2.023,0.000,76,0,9,4039613642.482,580428542.170
refined,81.431,2.023,0.000,76,0,9,4039613642.482,338370060.893
