stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,4.981,2.023,0.000,76,0,9,2323333099.853,1391963768.392
refined,4.981,2.023,0.000,76,0,9,2323333099.853,1391963768.392
