stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,116.053,2.023,0.000,0,9,2871822128.371,173114484.962,76
refined,270.402,2.023,0.000,0,9,2871822128.371,76945769.685,76
