stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.100,-5.027,-4.841,0.429,1.137,0.947,-0.356,-1.807,-1.692,845109413.900,0.219
norefined,2,-1.551,-5.085,-4.748,0.452,1.058,0.833,-0.396,-1.691,-1.704,631827160.914,0.305
norefined,3,-1.658,-5.233,-4.667,0.496,1.016,0.582,-0.450,-1.319,-1.747,516651994.941,0.317
norefined,4,-1.300,-5.347,-4.729,0.544,1.010,0.414,-0.412,-1.048,-1.749,478405544.637,0.243
norefined,5,-1.737,-5.400,-4.572,0.562,0.968,0.318,-0.427,-0.907,-1.749,449189101.424,0.322
norefined,6,-1.280,-5.472,-4.678,0.598,0.961,0.255,-0.368,-0.782,-1.734,406015848.480,0.234
norefined,7,-1.730,-5.510,-4.523,0.609,0.928,0.169,-0.372,-0.668,-1.728,399587007.622,0.314
norefined,8,-1.263,-5.576,-4.631,0.642,0.915,0.132,-0.313,-0.573,-1.706,353821637.205,0.227
norefined,9,-1.721,-5.602,-4.480,0.650,0.889,0.052,-0.311,-0.477,-1.696,362432409.192,0.307
norefined,10,-1.248,-5.665,-4.590,0.678,0.871,0.034,-0.256,-0.405,-1.672,315768229.738,0.220
refined,11,-1.248,-5.665,-4.590,0.678,0.871,0.034,-0.256,-0.405,-1.672,315768229.738,0.220
refined,12,-0.652,-4.844,-1.509,-0.156,-0.394,-0.127,0.477,0.130,0.885,215199419.182,0.135
refined,13,-0.808,-4.645,-2.219,0.144,-0.022,0.088,0.121,0.200,-0.116,112198147.652,0.174
refined,14,-1.100,-6.366,-3.042,0.017,-0.048,0.001,0.272,0.161,-0.174,98374854.136,0.173
refined,15,-1.217,-7.179,-3.350,-0.128,-0.019,-0.025,0.340,0.091,-0.203,97032342.792,0.169
refined,16,-1.232,-7.336,-3.384,-0.178,-0.008,-0.021,0.350,0.074,-0.189,96970966.056,0.168
refined,17,-1.237,-7.375,-3.397,-0.187,-0.005,-0.020,0.351,0.073,-0.186,96968847.081,0.168
refined,18,-1.237,-7.380,-3.398,-0.189,-0.004,-0.020,0.351,0.073,-0.185,96968762.626,0.168
refined,19,-1.238,-7.381,-3.399,-0.189,-0.004,-0.020,0.351,0.073,-0.185,96968758.982,0.168
refined,20,-1.238,-7.381,-3.399,-0.190,-0.004,-0.020,0.351,0.073,-0.185,96968758.820,0.168
