stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.678,-7.585,-3.234,0.164,-0.873,0.035,1.566,1.868,-1.633,1041871349.771,0.089
norefined,2,-1.136,-7.614,-3.146,0.119,-0.904,-0.037,1.460,1.760,-1.642,779849740.875,0.149
norefined,3,-1.304,-7.672,-3.186,-0.024,-0.934,-0.167,1.221,1.412,-1.623,666984088.450,0.170
norefined,4,-1.094,-7.753,-3.255,-0.164,-0.938,-0.278,1.014,1.069,-1.574,585855142.087,0.141
norefined,5,-1.522,-7.753,-3.222,-0.212,-0.898,-0.339,0.875,0.889,-1.492,540835367.997,0.196
norefined,6,-1.148,-7.805,-3.345,-0.257,-0.808,-0.380,0.756,0.635,-1.448,505453332.067,0.147
norefined,7,-1.616,-7.764,-3.337,-0.241,-0.737,-0.381,0.660,0.549,-1.363,477777236.202,0.208
norefined,8,-1.213,-7.806,-3.457,-0.247,-0.629,-0.395,0.558,0.331,-1.320,451892970.116,0.155
norefined,9,-1.689,-7.746,-3.458,-0.208,-0.567,-0.363,0.484,0.302,-1.237,435153196.840,0.218
norefined,10,-1.267,-7.785,-3.570,-0.200,-0.469,-0.366,0.388,0.111,-1.198,413450092.280,0.163
refined,11,-1.267,-7.785,-3.570,-0.200,-0.469,-0.366,0.388,0.111,-1.198,413450092.280,0.163
refined,12,-0.657,-1.842,-1.556,0.357,0.032,-0.138,-0.516,-0.496,0.144,513354447.906,0.357
refined,13,-1.146,-4.270,-3.029,0.470,-0.219,-0.516,-0.648,-0.767,0.114,323732839.213,0.268
refined,14,-1.050,-4.804,-2.797,0.323,-0.190,-0.382,-0.230,-0.337,-0.131,303828155.613,0.219
refined,15,-1.129,-5.044,-3.019,0.304,-0.231,-0.440,-0.267,-0.435,-0.149,303137244.010,0.224
refined,16,-1.057,-4.735,-2.822,0.266,-0.169,-0.393,-0.274,-0.374,-0.164,303081762.308,0.223
refined,17,-1.113,-4.980,-2.975,0.286,-0.210,-0.423,-0.269,-0.417,-0.158,303020980.696,0.223
refined,18,-1.070,-4.793,-2.858,0.270,-0.179,-0.400,-0.273,-0.384,-0.163,303000160.552,0.223
refined,19,-1.103,-4.937,-2.948,0.282,-0.203,-0.418,-0.270,-0.409,-0.160,302981422.832,0.223
refined,20,-1.078,-4.827,-2.879,0.273,-0.185,-0.404,-0.272,-0.390,-0.162,302973392.238,0.223
