stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,82.092,2.023,0.000,76,0,9,3398720299.112,282583280.336
refined,168.705,2.023,0.000,76,0,9,3398720299.112,143636681.722
