stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,42.309,1.727,0.000,0,9,2905218499.356,434695125.624,76
refined,58.513,1.727,0.000,0,9,2905218499.356,327902811.485,76
