stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.046,"[-1.568, -0.523]",0.522,-3.339,0.001
norefined,c,-4.597,"[-6.934, -2.26]",2.337,-3.281,0.002
norefined,s,-1.929,"[-3.284, -0.573]",1.355,-2.374,0.020
norefined,k0,-0.018,"[-1.017, 0.981]",0.999,-0.030,0.976
norefined,k1,-0.335,"[-1.43, 0.76]",1.095,-0.510,0.611
norefined,k2,-0.326,"[-0.998, 0.345]",0.671,-0.811,0.420
norefined,k3,-1.068,"[-1.858, -0.277]",0.790,-2.253,0.028
norefined,k4,-1.189,"[-2.149, -0.229]",0.960,-2.066,0.043
norefined,k5,0.932,"[0.118, 1.746]",0.814,1.910,0.060
refined,tt,-0.732,"[-1.05, -0.415]",0.317,-3.849,0.000
refined,c,-4.388,"[-6.184, -2.593]",1.795,-4.077,0.000
refined,s,-2.327,"[-3.543, -1.111]",1.216,-3.191,0.002
refined,k0,0.334,"[-0.516, 1.183]",0.850,0.656,0.514
refined,k1,-0.212,"[-0.956, 0.532]",0.744,-0.474,0.637
refined,k2,-0.147,"[-0.677, 0.383]",0.530,-0.462,0.645
refined,k3,-0.350,"[-0.883, 0.184]",0.534,-1.092,0.279
refined,k4,-0.366,"[-0.965, 0.233]",0.599,-1.019,0.312
refined,k5,0.064,"[-0.521, 0.649]",0.585,0.183,0.855
