attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.871,"[-1.133, -0.61]",0.262,-5.555,0.000,46,0.150,209446082.644,0.148,-1.000,0.129,0,0,fn
c,-5.159,"[-6.639, -3.68]",1.480,-5.816,0.000,46,0.150,209446082.644,0.148,-6.000,0.841,0,0,fn
s,-1.816,"[-2.533, -1.099]",0.717,-4.224,0.000,46,0.150,209446082.644,0.148,-3.000,1.184,0,0,fn
k0,-0.120,"[-0.768, 0.527]",0.647,-0.310,0.758,46,0.150,209446082.644,0.148,0.000,-0.120,0,0,fp
k1,0.621,"[0.124, 1.117]",0.496,2.086,0.041,46,0.150,209446082.644,0.148,0.000,0.621,0,1,fp
k2,-0.249,"[-0.675, 0.178]",0.427,-0.973,0.334,46,0.150,209446082.644,0.148,0.000,-0.249,0,0,fp
k3,-0.443,"[-0.92, 0.034]",0.477,-1.549,0.126,46,0.150,209446082.644,0.148,0.000,-0.443,0,0,fp
k4,-0.379,"[-0.877, 0.12]",0.499,-1.267,0.209,46,0.150,209446082.644,0.148,0.000,-0.379,0,0,fp
k5,0.102,"[-0.426, 0.629]",0.528,0.321,0.749,46,0.150,209446082.644,0.148,0.000,0.102,0,0,fp
vot,0.169,,,,,46,0.150,209446082.644,0.148,0.167,0.002,0,0,fn
tt,-0.732,"[-1.05, -0.415]",0.317,-3.849,0.000,46,0.200,327902811.485,0.183,-1.000,0.268,0,0,fn
c,-4.388,"[-6.184, -2.593]",1.795,-4.077,0.000,46,0.200,327902811.485,0.183,-6.000,1.612,0,0,fn
s,-2.327,"[-3.543, -1.111]",1.216,-3.191,0.002,46,0.200,327902811.485,0.183,-3.000,0.673,0,0,fn
k0,0.334,"[-0.516, 1.183]",0.850,0.656,0.514,46,0.200,327902811.485,0.183,0.000,0.334,0,0,fp
k1,-0.212,"[-0.956, 0.532]",0.744,-0.474,0.637,46,0.200,327902811.485,0.183,0.000,-0.212,0,0,fp
k2,-0.147,"[-0.677, 0.383]",0.530,-0.462,0.645,46,0.200,327902811.485,0.183,0.000,-0.147,0,0,fp
k3,-0.350,"[-0.883, 0.184]",0.534,-1.092,0.279,46,0.200,327902811.485,0.183,0.000,-0.350,0,0,fp
k4,-0.366,"[-0.965, 0.233]",0.599,-1.019,0.312,46,0.200,327902811.485,0.183,0.000,-0.366,0,0,fp
k5,0.064,"[-0.521, 0.649]",0.585,0.183,0.855,46,0.200,327902811.485,0.183,0.000,0.064,0,0,fp
vot,0.167,,,,,46,0.200,327902811.485,0.183,0.167,0.000,0,0,fn
tt,-0.871,"[-1.376, -0.366]",0.505,-2.875,0.005,46,0.250,571393268.304,0.241,-1.000,0.129,0,0,fn
c,-5.961,"[-9.265, -2.657]",3.304,-3.009,0.004,46,0.250,571393268.304,0.241,-6.000,0.039,0,0,fn
s,-2.686,"[-4.439, -0.934]",1.753,-2.557,0.013,46,0.250,571393268.304,0.241,-3.000,0.314,0,0,fn
k0,-0.083,"[-1.347, 1.182]",1.264,-0.109,0.914,46,0.250,571393268.304,0.241,0.000,-0.083,0,0,fp
k1,0.304,"[-0.679, 1.286]",0.983,0.516,0.608,46,0.250,571393268.304,0.241,0.000,0.304,0,0,fp
k2,0.255,"[-0.515, 1.025]",0.770,0.552,0.583,46,0.250,571393268.304,0.241,0.000,0.255,0,0,fp
k3,-0.002,"[-0.8, 0.796]",0.798,-0.004,0.997,46,0.250,571393268.304,0.241,0.000,-0.002,0,0,fp
k4,-0.364,"[-1.31, 0.583]",0.946,-0.641,0.524,46,0.250,571393268.304,0.241,0.000,-0.364,0,0,fp
k5,-0.621,"[-1.65, 0.407]",1.028,-1.008,0.317,46,0.250,571393268.304,0.241,0.000,-0.621,0,0,fp
vot,0.146,,,,,46,0.250,571393268.304,0.241,0.167,-0.021,0,0,fn
