stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.127,"[-1.603, -0.651]",0.476,-3.950,0.000
norefined,c,-4.774,"[-6.827, -2.722]",2.053,-3.880,0.000
norefined,s,-1.637,"[-2.593, -0.681]",0.956,-2.856,0.006
norefined,k0,-0.157,"[-0.927, 0.612]",0.770,-0.341,0.734
norefined,k1,-0.006,"[-0.811, 0.799]",0.805,-0.012,0.990
norefined,k2,-0.346,"[-0.896, 0.205]",0.550,-1.047,0.299
norefined,k3,-1.042,"[-1.728, -0.356]",0.686,-2.534,0.014
norefined,k4,-1.063,"[-1.864, -0.263]",0.800,-2.216,0.030
norefined,k5,0.856,"[0.148, 1.564]",0.708,2.016,0.048
refined,tt,-0.871,"[-1.133, -0.61]",0.262,-5.555,0.000
refined,c,-5.159,"[-6.639, -3.68]",1.480,-5.816,0.000
refined,s,-1.816,"[-2.533, -1.099]",0.717,-4.224,0.000
refined,k0,-0.120,"[-0.768, 0.527]",0.647,-0.310,0.758
refined,k1,0.621,"[0.124, 1.117]",0.496,2.086,0.041
refined,k2,-0.249,"[-0.675, 0.178]",0.427,-0.973,0.334
refined,k3,-0.443,"[-0.92, 0.034]",0.477,-1.549,0.126
refined,k4,-0.379,"[-0.877, 0.12]",0.499,-1.267,0.209
refined,k5,0.102,"[-0.426, 0.629]",0.528,0.321,0.749
