attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.201,"[-0.28, -0.122]",0.079,-5.095,0.000,71,0.800,587033142.774,0.199,-1.000,0.799,0,0,fn
c,-1.169,"[-1.649, -0.689]",0.480,-4.865,0.000,71,0.800,587033142.774,0.199,-6.000,4.831,0,0,fn
s,-0.458,"[-0.682, -0.233]",0.224,-4.074,0.000,71,0.800,587033142.774,0.199,-3.000,2.542,0,0,fn
k0,0.188,"[-0.127, 0.502]",0.315,1.190,0.238,71,0.800,587033142.774,0.199,0.000,0.188,0,0,fp
k1,-0.173,"[-0.523, 0.176]",0.349,-0.990,0.326,71,0.800,587033142.774,0.199,0.000,-0.173,0,0,fp
k2,-0.026,"[-0.327, 0.275]",0.301,-0.173,0.863,71,0.800,587033142.774,0.199,0.000,-0.026,0,0,fp
k3,-0.140,"[-0.398, 0.118]",0.258,-1.086,0.281,71,0.800,587033142.774,0.199,0.000,-0.140,0,0,fp
k4,0.304,"[-0.067, 0.675]",0.371,1.637,0.106,71,0.800,587033142.774,0.199,0.000,0.304,0,0,fp
k5,0.280,"[-0.025, 0.584]",0.304,1.833,0.071,71,0.800,587033142.774,0.199,0.000,0.280,0,1,fp
vot,0.172,,,,,71,0.800,587033142.774,0.199,0.167,0.005,0,0,fn
tt,-0.546,"[-0.785, -0.307]",0.239,-4.565,0.000,71,0.900,243040862.216,0.141,-1.000,0.454,0,0,fn
c,-2.938,"[-4.061, -1.814]",1.124,-5.219,0.000,71,0.900,243040862.216,0.141,-6.000,3.062,0,0,fn
s,-1.214,"[-1.756, -0.672]",0.542,-4.468,0.000,71,0.900,243040862.216,0.141,-3.000,1.786,0,0,fn
k0,0.419,"[0.004, 0.833]",0.414,2.017,0.048,71,0.900,243040862.216,0.141,0.000,0.419,0,1,fp
k1,-0.256,"[-0.656, 0.143]",0.400,-1.280,0.205,71,0.900,243040862.216,0.141,0.000,-0.256,0,0,fp
k2,0.051,"[-0.286, 0.387]",0.336,0.300,0.765,71,0.900,243040862.216,0.141,0.000,0.051,0,0,fp
k3,0.064,"[-0.274, 0.402]",0.338,0.378,0.707,71,0.900,243040862.216,0.141,0.000,0.064,0,0,fp
k4,0.406,"[-0.056, 0.869]",0.462,1.754,0.084,71,0.900,243040862.216,0.141,0.000,0.406,0,1,fp
k5,0.156,"[-0.205, 0.517]",0.361,0.864,0.391,71,0.900,243040862.216,0.141,0.000,0.156,0,0,fp
vot,0.186,,,,,71,0.900,243040862.216,0.141,0.167,0.019,0,0,fn
tt,-1.748,"[-2.816, -0.68]",1.068,-3.268,0.002,71,1.100,127491743.877,0.124,-1.000,-0.748,0,0,fn
c,-10.487,"[-17.076, -3.897]",6.589,-3.176,0.002,71,1.100,127491743.877,0.124,-6.000,-4.487,0,0,fn
s,-5.060,"[-8.101, -2.019]",3.041,-3.321,0.001,71,1.100,127491743.877,0.124,-3.000,-2.060,0,0,fn
k0,-0.594,"[-1.208, 0.021]",0.614,-1.929,0.058,71,1.100,127491743.877,0.124,0.000,-0.594,0,1,fp
k1,-0.285,"[-0.885, 0.316]",0.600,-0.946,0.348,71,1.100,127491743.877,0.124,0.000,-0.285,0,0,fp
k2,0.262,"[-0.469, 0.993]",0.731,0.716,0.476,71,1.100,127491743.877,0.124,0.000,0.262,0,0,fp
k3,-0.224,"[-0.904, 0.455]",0.680,-0.659,0.512,71,1.100,127491743.877,0.124,0.000,-0.224,0,0,fp
k4,0.246,"[-0.548, 1.04]",0.794,0.618,0.539,71,1.100,127491743.877,0.124,0.000,0.246,0,0,fp
k5,-0.356,"[-0.981, 0.269]",0.625,-1.138,0.259,71,1.100,127491743.877,0.124,0.000,-0.356,0,0,fp
vot,0.167,,,,,71,1.100,127491743.877,0.124,0.167,0.000,0,0,fn
tt,-1.845,"[-3.657, -0.032]",1.812,-2.031,0.046,71,1.200,381048074.827,0.240,-1.000,-0.845,0,0,fn
c,-10.728,"[-21.275, -0.182]",10.546,-2.030,0.046,71,1.200,381048074.827,0.240,-6.000,-4.728,0,0,fn
s,-5.367,"[-10.455, -0.28]",5.087,-2.106,0.039,71,1.200,381048074.827,0.240,-3.000,-2.367,0,0,fn
k0,-0.339,"[-1.364, 0.686]",1.025,-0.661,0.511,71,1.200,381048074.827,0.240,0.000,-0.339,0,0,fp
k1,0.192,"[-1.009, 1.392]",1.200,0.319,0.751,71,1.200,381048074.827,0.240,0.000,0.192,0,0,fp
k2,-0.183,"[-1.34, 0.973]",1.156,-0.316,0.753,71,1.200,381048074.827,0.240,0.000,-0.183,0,0,fp
k3,-0.037,"[-1.126, 1.052]",1.089,-0.068,0.946,71,1.200,381048074.827,0.240,0.000,-0.037,0,0,fp
k4,0.021,"[-1.124, 1.166]",1.145,0.037,0.971,71,1.200,381048074.827,0.240,0.000,0.021,0,0,fp
k5,-0.477,"[-1.56, 0.606]",1.083,-0.879,0.383,71,1.200,381048074.827,0.240,0.000,-0.477,0,0,fp
vot,0.172,,,,,71,1.200,381048074.827,0.240,0.167,0.005,0,0,fn
