stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,68.962,2.023,0.000,0,9,4595648845.992,447765190.537,76
refined,82.340,2.023,0.000,0,9,4595648845.992,381048074.824,76
