stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.116,-5.195,-4.561,-0.803,-0.165,0.955,1.036,0.042,-0.132,2297136498.140,1584,0,0,-0.022
norefined,2,-0.367,-5.205,-4.569,-0.852,-0.219,0.887,0.982,-0.013,-0.170,1397937132.959,1584,0,0,0.070
norefined,3,-0.849,-5.193,-4.545,-0.890,-0.247,0.821,0.904,-0.068,-0.201,943500134.420,1584,0,0,0.163
norefined,4,-1.327,-5.196,-4.440,-0.924,-0.273,0.739,0.883,-0.102,-0.218,817048281.667,1584,0,0,0.255
norefined,5,-1.143,-5.390,-4.194,-0.847,-0.178,0.730,1.106,-0.108,0.013,798806152.389,1584,0,0,0.212
norefined,6,-1.623,-5.374,-4.108,-0.818,-0.164,0.651,1.042,-0.125,0.017,817656765.071,1584,0,0,0.302
norefined,7,-1.155,-5.493,-4.093,-0.775,-0.160,0.686,1.141,-0.133,0.077,790456087.384,1584,0,0,0.210
norefined,8,-1.636,-5.459,-4.036,-0.744,-0.143,0.612,1.054,-0.140,0.066,811417444.181,1584,0,0,0.300
norefined,9,-1.162,-5.573,-4.034,-0.706,-0.145,0.645,1.142,-0.147,0.114,785374276.279,1584,0,0,0.209
norefined,10,-1.642,-5.531,-3.990,-0.678,-0.129,0.574,1.044,-0.150,0.096,807240313.673,1584,0,0,0.297
refined,11,-1.162,-5.573,-4.034,-0.706,-0.145,0.645,1.142,-0.147,0.114,785374276.279,1584,0,0,0.209
refined,12,-0.928,-4.257,-2.403,0.131,-0.084,0.122,0.314,-0.055,0.212,739517253.021,1584,0,0,0.218
refined,13,-0.738,-3.700,-2.176,0.039,-0.147,0.047,0.117,0.146,0.361,730303308.746,1584,0,0,0.199
refined,14,-0.483,-2.501,-1.345,0.205,-0.319,-0.061,0.013,0.234,0.251,703989763.469,1584,0,0,0.193
refined,15,-0.228,-1.367,-0.616,0.231,-0.340,-0.048,-0.197,0.289,0.277,614898499.466,1584,0,0,0.167
refined,16,-0.205,-1.188,-0.471,0.199,-0.183,-0.023,-0.129,0.290,0.260,587648217.064,1584,0,0,0.172
refined,17,-0.201,-1.174,-0.461,0.188,-0.174,-0.027,-0.141,0.304,0.279,587050084.464,1584,0,0,0.172
refined,18,-0.201,-1.170,-0.458,0.188,-0.173,-0.026,-0.140,0.304,0.279,587033756.136,1584,0,0,0.172
refined,19,-0.201,-1.169,-0.458,0.188,-0.173,-0.026,-0.140,0.304,0.280,587033165.518,1584,0,0,0.172
refined,20,-0.201,-1.169,-0.458,0.188,-0.173,-0.026,-0.140,0.304,0.280,587033142.774,1584,0,0,0.172
