stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,46.064,2.023,0.000,0,9,2527901963.815,351699059.625,76
refined,69.986,2.023,0.000,0,9,2527901963.815,243040862.217,76
