stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,76.334,2.023,0.000,76,0,9,3056251628.013,271575103.746
refined,215.411,2.023,0.000,76,0,9,3056251628.013,102093348.757
