stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,73.149,2.023,0.000,76,0,9,3120809244.609,288268718.403
refined,182.811,2.023,0.000,76,0,9,3120809244.609,122112976.737
