stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.220,-7.428,-1.558,-1.227,-1.896,-0.406,0.421,0.580,1.176,2288193746.077,0.030
norefined,2,-0.595,-7.411,-1.811,-1.201,-1.795,-0.352,0.395,0.484,1.029,1621845526.754,0.080
norefined,3,-0.927,-7.375,-2.087,-1.138,-1.657,-0.275,0.385,0.362,0.893,1207815430.288,0.126
norefined,4,-0.946,-7.327,-2.464,-1.010,-1.439,-0.159,0.405,0.217,0.816,812110558.772,0.129
norefined,5,-1.146,-7.243,-2.773,-0.867,-1.211,-0.024,0.452,0.098,0.802,456629669.664,0.158
norefined,6,-1.148,-7.164,-3.104,-0.712,-0.957,0.128,0.453,-0.054,0.793,218659137.064,0.160
norefined,7,-1.331,-7.083,-3.353,-0.545,-0.666,0.268,0.445,-0.176,0.763,152615930.980,0.188
norefined,8,-0.853,-7.153,-3.433,-0.512,-0.615,0.293,0.385,-0.215,0.724,314982301.668,0.119
norefined,9,-1.345,-7.125,-3.370,-0.528,-0.591,0.271,0.387,-0.201,0.678,148004664.241,0.189
norefined,10,-0.860,-7.193,-3.440,-0.507,-0.562,0.287,0.338,-0.229,0.657,304516220.234,0.120
refined,11,-1.345,-7.125,-3.370,-0.528,-0.591,0.271,0.387,-0.201,0.678,148004664.241,0.189
refined,12,-1.149,-7.208,-3.478,0.012,-0.044,0.053,-0.555,0.658,0.135,91925303.793,0.159
refined,13,-1.305,-8.107,-3.873,-0.066,-0.134,0.104,-0.530,0.611,0.202,90178465.742,0.161
refined,14,-1.321,-8.207,-3.911,-0.077,-0.138,0.114,-0.516,0.601,0.207,90160869.674,0.161
refined,15,-1.324,-8.224,-3.918,-0.076,-0.139,0.115,-0.517,0.602,0.207,90160657.386,0.161
refined,16,-1.324,-8.226,-3.919,-0.076,-0.139,0.115,-0.517,0.602,0.207,90160652.750,0.161
refined,17,-1.324,-8.227,-3.919,-0.076,-0.139,0.115,-0.517,0.602,0.207,90160652.641,0.161
refined,18,-1.324,-8.227,-3.919,-0.076,-0.139,0.115,-0.517,0.602,0.207,90160652.638,0.161
refined,19,-1.324,-8.227,-3.919,-0.076,-0.139,0.115,-0.517,0.602,0.207,90160652.638,0.161
refined,20,-1.324,-8.227,-3.919,-0.076,-0.139,0.115,-0.517,0.602,0.207,90160652.638,0.161
