attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.922,"[-1.173, -0.671]",0.251,-6.122,0.000,62.556,ngd,96,115240909.173,0.110,-1.000,0.078,0,0,fn
c,-7.585,"[-9.55, -5.619]",1.966,-6.428,0.000,62.556,ngd,96,115240909.173,0.110,-6.000,-1.585,0,0,fn
s,-3.516,"[-4.46, -2.572]",0.944,-6.205,0.000,62.556,ngd,96,115240909.173,0.110,-3.000,-0.516,0,0,fn
vot,0.122,,,,,62.556,ngd,96,115240909.173,0.110,0.167,-0.045,0,0,fn
tt,-0.607,"[-0.757, -0.457]",0.150,-6.740,0.000,52.005,lm,96,113276267.841,0.109,-1.000,0.393,0,0,fn
c,-4.944,"[-6.097, -3.791]",1.153,-7.144,0.000,52.005,lm,96,113276267.841,0.109,-6.000,1.056,0,0,fn
s,-2.306,"[-2.868, -1.744]",0.562,-6.834,0.000,52.005,lm,96,113276267.841,0.109,-3.000,0.694,0,0,fn
vot,0.123,,,,,52.005,lm,96,113276267.841,0.109,0.167,-0.044,0,0,fn
tt,-0.759,"[-0.945, -0.574]",0.185,-6.831,0.000,124.870,ngd+lm,96,109765539.224,0.107,-1.000,0.241,0,0,fn
c,-5.346,"[-6.574, -4.117]",1.229,-7.249,0.000,124.870,ngd+lm,96,109765539.224,0.107,-6.000,0.654,0,0,fn
s,-2.457,"[-3.05, -1.865]",0.592,-6.913,0.000,124.870,ngd+lm,96,109765539.224,0.107,-3.000,0.543,0,0,fn
vot,0.142,,,,,124.870,ngd+lm,96,109765539.224,0.107,0.167,-0.025,0,0,fn
