stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.771,-7.795,-4.832,-1.930,-0.963,1.122,0.101,1.176,-1.486,130223490.751,0.099
norefined,2,-1.239,-7.845,-4.669,-1.941,-0.937,1.098,0.112,1.186,-1.478,56318584.642,0.158
norefined,3,-1.662,-7.923,-4.442,-1.955,-0.893,1.048,0.188,1.204,-1.422,56985501.370,0.210
norefined,4,-1.212,-8.009,-4.471,-1.857,-0.824,1.033,0.319,1.168,-1.500,42001980.167,0.151
norefined,5,-1.653,-8.067,-4.265,-1.873,-0.793,0.979,0.371,1.175,-1.447,48244189.793,0.205
norefined,6,-1.194,-8.133,-4.326,-1.791,-0.738,0.954,0.489,1.131,-1.517,33983511.078,0.147
norefined,7,-1.649,-8.171,-4.143,-1.814,-0.723,0.895,0.521,1.130,-1.466,43368897.237,0.202
norefined,8,-1.185,-8.219,-4.238,-1.751,-0.679,0.865,0.624,1.083,-1.523,29804832.730,0.144
norefined,9,-1.649,-8.241,-4.076,-1.781,-0.676,0.805,0.640,1.076,-1.473,40585053.775,0.200
norefined,10,-1.183,-8.275,-4.194,-1.731,-0.638,0.775,0.731,1.029,-1.518,27341445.258,0.143
refined,11,-1.183,-8.275,-4.194,-1.731,-0.638,0.775,0.731,1.029,-1.518,27341445.258,0.143
refined,12,-1.055,-6.614,-3.348,-0.583,-0.434,-0.356,0.736,0.237,-0.510,14213788.709,0.160
refined,13,-0.854,-5.545,-2.660,-0.286,-0.271,-0.268,0.418,0.345,-0.295,12566312.903,0.154
refined,14,-0.777,-5.060,-2.373,0.038,-0.045,-0.418,0.202,0.259,-0.065,11830581.159,0.154
refined,15,-0.802,-5.222,-2.425,0.124,0.034,-0.472,0.147,0.252,-0.036,11692066.250,0.154
refined,16,-0.841,-5.566,-2.557,0.193,0.089,-0.539,0.050,0.221,0.013,11581837.786,0.151
refined,17,-0.899,-6.069,-2.762,0.291,0.155,-0.639,-0.084,0.178,0.088,11409298.845,0.148
refined,18,-0.963,-6.616,-2.991,0.417,0.242,-0.747,-0.235,0.128,0.180,11221733.261,0.146
refined,19,-1.020,-7.080,-3.188,0.533,0.327,-0.834,-0.363,0.086,0.261,11097299.698,0.144
refined,20,-1.060,-7.391,-3.322,0.612,0.385,-0.886,-0.445,0.059,0.312,11046921.498,0.143
