stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,87.623,1.765,0.000,57,0,9,2249573486.767,129067954.888
refined,244.348,1.765,0.000,57,0,9,2249573486.767,48052113.115
