stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,46.012,1.727,0.000,0,9,2894990605.408,403161115.240,76
refined,102.104,1.727,0.000,0,9,2894990605.408,196730819.039,76
