stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.437,-5.986,-3.519,1.889,0.556,0.236,-0.635,0.333,0.493,1564742816.256,0.073
norefined,2,-0.857,-6.059,-3.450,1.711,0.518,0.135,-0.703,0.270,0.386,1056692572.006,0.142
norefined,3,-1.096,-6.194,-3.296,1.381,0.466,0.046,-0.795,0.223,0.242,862619748.345,0.177
norefined,4,-1.056,-6.354,-3.107,0.985,0.412,0.014,-0.835,0.260,0.088,738617711.515,0.166
norefined,5,-0.899,-6.495,-2.929,0.598,0.397,0.031,-0.808,0.279,-0.063,661532498.003,0.138
norefined,6,-1.054,-6.550,-2.789,0.233,0.497,0.150,-0.697,0.182,-0.217,632121925.277,0.161
norefined,7,-0.583,-6.594,-2.854,0.127,0.430,0.209,-0.695,0.138,-0.247,685102550.479,0.088
norefined,8,-1.069,-6.556,-2.831,0.075,0.508,0.234,-0.669,0.103,-0.265,623276656.119,0.163
norefined,9,-0.589,-6.602,-2.894,0.004,0.434,0.276,-0.680,0.072,-0.278,670051630.679,0.089
norefined,10,-1.076,-6.564,-2.869,-0.045,0.510,0.302,-0.657,0.044,-0.291,616989333.300,0.164
refined,11,-1.076,-6.564,-2.869,-0.045,0.510,0.302,-0.657,0.044,-0.291,616989333.300,0.164
refined,12,-0.802,-6.421,-2.855,-0.827,0.505,1.111,-0.815,-0.576,-0.174,545076503.735,0.125
refined,13,-0.981,-7.778,-3.191,-0.963,0.696,1.559,-1.503,-0.593,-0.401,532629683.198,0.126
refined,14,-1.106,-9.222,-3.675,-1.140,1.004,2.125,-1.967,-0.622,-0.600,525512699.365,0.120
refined,15,-1.346,-11.703,-4.558,-1.408,1.478,2.968,-2.533,-0.693,-0.880,518908815.833,0.115
refined,16,-1.596,-14.234,-5.449,-1.706,1.921,3.841,-3.060,-0.744,-1.191,514994084.813,0.112
refined,17,-1.718,-15.451,-5.841,-1.871,2.086,4.352,-3.329,-0.739,-1.360,513304077.110,0.111
refined,18,-1.886,-16.989,-6.394,-2.067,2.340,4.895,-3.617,-0.789,-1.521,512483435.976,0.111
refined,19,-1.924,-17.330,-6.485,-2.118,2.355,5.115,-3.734,-0.777,-1.586,512047146.313,0.111
refined,20,-2.084,-18.777,-7.038,-2.316,2.614,5.573,-3.980,-0.853,-1.716,511823992.062,0.111
