stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.437,-5.986,-3.519,1.889,0.556,0.236,-0.635,0.333,0.493,1004907784.796,0.073
norefined,2,-0.886,-6.031,-3.470,1.741,0.516,0.152,-0.676,0.297,0.389,539943185.368,0.147
norefined,3,-1.217,-6.109,-3.354,1.434,0.460,0.095,-0.710,0.315,0.251,369343093.686,0.199
norefined,4,-1.266,-6.212,-3.240,1.015,0.364,0.059,-0.712,0.429,0.095,275674575.373,0.204
norefined,5,-1.038,-6.301,-3.192,0.643,0.250,0.041,-0.658,0.509,-0.071,233753289.353,0.165
norefined,6,-1.412,-6.249,-3.153,0.414,0.304,0.136,-0.501,0.466,-0.192,258483225.950,0.226
norefined,7,-0.938,-6.291,-3.263,0.413,0.209,0.113,-0.513,0.435,-0.223,221238298.192,0.149
norefined,8,-1.384,-6.224,-3.223,0.277,0.286,0.191,-0.403,0.409,-0.272,242631163.564,0.222
norefined,9,-0.908,-6.268,-3.319,0.285,0.189,0.163,-0.417,0.373,-0.295,213812475.914,0.145
norefined,10,-1.366,-6.203,-3.269,0.172,0.272,0.230,-0.323,0.357,-0.320,234133169.890,0.220
refined,11,-0.908,-6.268,-3.319,0.285,0.189,0.163,-0.417,0.373,-0.295,213812475.914,0.145
refined,12,-0.728,-3.681,-1.937,-0.487,-0.295,0.360,0.208,-0.446,0.170,193552560.113,0.198
refined,13,-0.738,-4.143,-2.282,-0.201,-0.163,0.299,0.076,-0.108,-0.026,152931859.448,0.178
refined,14,-0.765,-4.378,-2.403,-0.205,-0.139,0.324,0.101,-0.097,-0.042,152504805.556,0.175
refined,15,-0.769,-4.409,-2.417,-0.210,-0.139,0.327,0.102,-0.102,-0.040,152497436.243,0.175
refined,16,-0.770,-4.413,-2.419,-0.211,-0.139,0.328,0.101,-0.102,-0.041,152497168.027,0.175
refined,17,-0.770,-4.414,-2.419,-0.212,-0.139,0.328,0.101,-0.102,-0.041,152497151.459,0.175
refined,18,-0.770,-4.414,-2.419,-0.212,-0.139,0.328,0.100,-0.102,-0.041,152497150.276,0.175
refined,19,-0.770,-4.414,-2.419,-0.212,-0.139,0.328,0.100,-0.102,-0.041,152497150.189,0.175
refined,20,-0.770,-4.414,-2.419,-0.212,-0.139,0.328,0.100,-0.102,-0.041,152497150.183,0.175
