stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,34.175,1.727,0.000,76,0,9,3449390244.982,616989333.299
refined,42.727,1.727,0.000,76,0,9,3449390244.982,511823992.061
