stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,75.635,2.023,0.000,0,9,3025827042.881,271133756.100,76
refined,234.405,2.023,0.000,0,9,3025827042.881,93138771.128,76
