stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,14.109,2.347,0.000,0,9,791139083.039,57755910.279,19
refined,53.747,2.347,0.000,0,9,791139083.039,16023813.847,19
