stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,43.812,1.765,0.000,0,9,2220822680.960,241009370.134,57
refined,158.513,1.765,0.000,0,9,2220822680.960,72289651.689,57
