stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.907,"[-2.146, 0.332]",1.239,-1.326,0.214
norefined,c,-6.351,"[-14.55, 1.849]",8.200,-1.404,0.191
norefined,s,-2.640,"[-6.138, 0.857]",3.498,-1.368,0.201
norefined,k0,-0.907,"[-4.567, 2.753]",3.660,-0.449,0.663
norefined,k1,0.048,"[-1.499, 1.595]",1.547,0.056,0.956
norefined,k2,-0.037,"[-2.396, 2.321]",2.358,-0.029,0.978
norefined,k3,-0.479,"[-2.629, 1.67]",2.149,-0.404,0.695
norefined,k4,-0.351,"[-2.029, 1.327]",1.678,-0.379,0.713
norefined,k5,0.198,"[-0.709, 1.105]",0.907,0.396,0.701
refined,tt,-0.670,"[-1.122, -0.218]",0.452,-2.687,0.023
refined,c,-3.276,"[-5.284, -1.267]",2.008,-2.956,0.014
refined,s,-0.987,"[-1.908, -0.066]",0.921,-1.943,0.081
refined,k0,0.932,"[0.017, 1.847]",0.915,1.846,0.095
refined,k1,-0.761,"[-1.491, -0.03]",0.730,-1.887,0.088
refined,k2,-1.552,"[-2.853, -0.251]",1.301,-2.162,0.056
refined,k3,0.758,"[-0.476, 1.991]",1.233,1.114,0.292
refined,k4,-0.585,"[-1.425, 0.256]",0.841,-1.260,0.236
refined,k5,0.490,"[-0.003, 0.984]",0.493,1.802,0.102
