attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.165,"[-1.665, -0.666]",0.499,-3.887,0.000,52.301,ngd,66,199188132.053,0.140,-1.000,-0.165,0,0,fn
c,-6.677,"[-9.734, -3.621]",3.056,-3.640,0.001,52.301,ngd,66,199188132.053,0.140,-6.000,-0.677,0,0,fn
s,-2.381,"[-3.45, -1.312]",1.069,-3.709,0.000,52.301,ngd,66,199188132.053,0.140,-3.000,0.619,0,0,fn
vot,0.175,,,,,52.301,ngd,66,199188132.053,0.140,0.167,0.008,0,0,fn
tt,-1.904,"[-2.827, -0.981]",0.923,-3.438,0.001,55.080,lm,66,203356812.169,0.141,-1.000,-0.904,0,0,fn
c,-10.177,"[-15.552, -4.801]",5.375,-3.154,0.002,55.080,lm,66,203356812.169,0.141,-6.000,-4.177,0,0,fn
s,-3.905,"[-5.919, -1.892]",2.014,-3.231,0.002,55.080,lm,66,203356812.169,0.141,-3.000,-0.905,0,0,fn
vot,0.187,,,,,55.080,lm,66,203356812.169,0.141,0.167,0.020,0,0,fn
tt,-1.165,"[-1.665, -0.666]",0.499,-3.887,0.000,107.563,ngd+lm,66,199188132.053,0.140,-1.000,-0.165,0,0,fn
c,-6.677,"[-9.734, -3.621]",3.056,-3.640,0.001,107.563,ngd+lm,66,199188132.053,0.140,-6.000,-0.677,0,0,fn
s,-2.381,"[-3.45, -1.312]",1.069,-3.709,0.000,107.563,ngd+lm,66,199188132.053,0.140,-3.000,0.619,0,0,fn
vot,0.175,,,,,107.563,ngd+lm,66,199188132.053,0.140,0.167,0.008,0,0,fn
