stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.721,-4.693,-1.466,0.192,0.434,-1.569,-1.006,1.865,-1.496,806572807.970,1584,0,0,-0.154
norefined,2,0.266,-4.739,-1.504,0.180,0.361,-1.666,-0.996,1.730,-1.570,373898568.967,1584,0,0,-0.056
norefined,3,-0.205,-4.762,-1.499,0.173,0.316,-1.750,-0.949,1.611,-1.618,158360172.293,1584,0,0,0.043
norefined,4,-0.630,-4.805,-1.399,0.262,0.240,-1.780,-0.811,1.458,-1.649,121768144.884,1584,0,0,0.131
norefined,5,-0.198,-4.961,-1.351,0.350,0.163,-1.699,-0.769,1.376,-1.558,117681377.338,1584,0,0,0.040
norefined,6,-0.619,-4.994,-1.235,0.447,0.093,-1.720,-0.621,1.229,-1.581,90655157.768,1584,0,0,0.124
norefined,7,-0.172,-5.129,-1.218,0.518,0.030,-1.624,-0.610,1.175,-1.480,92777626.126,1584,0,0,0.033
norefined,8,-0.619,-5.141,-1.122,0.602,-0.023,-1.639,-0.481,1.060,-1.502,75590624.845,1584,0,0,0.120
norefined,9,-0.163,-5.255,-1.149,0.646,-0.068,-1.531,-0.507,1.038,-1.395,82629011.325,1584,0,0,0.031
norefined,10,-0.646,-5.243,-1.098,0.691,-0.098,-1.540,-0.429,0.976,-1.428,70072547.370,1584,0,0,0.123
refined,11,-0.646,-5.243,-1.098,0.691,-0.098,-1.540,-0.429,0.976,-1.428,70072547.370,1584,0,0,0.123
refined,12,-0.162,-0.722,-2.306,-0.479,-0.644,1.869,1.841,-1.712,1.387,1049788515.106,1584,0,0,0.224
refined,13,-0.217,-1.073,-3.134,0.990,0.214,1.033,0.418,-1.413,-0.318,87728255.689,1584,0,0,0.202
refined,14,-0.447,-2.075,-3.628,0.776,-0.443,1.116,0.716,-1.618,0.345,32580786.663,1584,0,0,0.215
refined,15,-0.451,-2.762,-2.030,-0.154,-0.375,0.314,0.762,-0.427,0.353,25445431.981,1584,0,0,0.163
refined,16,-0.731,-4.318,-3.236,-0.229,-0.781,0.354,1.088,-0.697,0.786,14941236.045,1584,0,0,0.169
refined,17,-1.025,-5.799,-4.431,-0.387,-0.995,0.386,1.395,-0.960,1.245,12963248.563,1584,0,0,0.177
refined,18,-1.213,-6.738,-5.309,-0.616,-1.130,0.445,1.683,-1.118,1.660,12502693.500,1584,0,0,0.180
refined,19,-1.309,-7.273,-5.965,-0.891,-1.209,0.495,2.013,-1.255,2.055,12026131.440,1584,0,0,0.180
refined,20,-1.440,-8.035,-6.879,-1.266,-1.320,0.536,2.475,-1.446,2.598,11433157.879,1584,0,0,0.179
