stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,9.979,1.727,0.000,0,9,5561544370.149,2376220895.618,76
refined,12.990,1.727,0.000,0,9,5561544370.149,2026126061.309,76
