stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.219,-6.104,-3.355,0.685,-1.126,-1.476,0.145,-0.597,-0.361,1070149757.766,-0.036
norefined,2,-0.273,-6.100,-3.352,0.689,-1.138,-1.493,0.157,-0.681,-0.336,626108467.077,0.045
norefined,3,-0.743,-6.102,-3.298,0.723,-1.072,-1.456,0.227,-0.765,-0.248,298712000.571,0.122
norefined,4,-1.204,-6.078,-3.251,0.779,-0.959,-1.387,0.302,-0.804,-0.165,179521972.024,0.198
norefined,5,-0.956,-6.121,-3.399,0.697,-0.859,-1.167,0.426,-0.580,0.020,154819393.002,0.156
norefined,6,-1.408,-6.097,-3.362,0.715,-0.728,-1.040,0.478,-0.588,0.108,157999323.101,0.231
norefined,7,-0.975,-6.162,-3.470,0.579,-0.750,-0.966,0.474,-0.438,0.116,133153500.333,0.158
norefined,8,-1.442,-6.140,-3.414,0.586,-0.634,-0.856,0.493,-0.472,0.151,141447991.500,0.235
norefined,9,-1.003,-6.206,-3.515,0.451,-0.662,-0.791,0.477,-0.333,0.143,118561502.322,0.162
norefined,10,-1.473,-6.186,-3.447,0.456,-0.552,-0.693,0.483,-0.383,0.147,129174540.519,0.238
refined,11,-1.003,-6.206,-3.515,0.451,-0.662,-0.791,0.477,-0.333,0.143,118561502.322,0.162
refined,12,-1.294,-7.079,-3.542,-0.199,-0.041,0.464,0.424,0.238,-0.436,65564225.804,0.183
refined,13,-1.400,-7.762,-3.930,-0.125,0.052,0.331,0.518,0.276,-0.430,63156427.325,0.180
refined,14,-1.452,-8.065,-4.088,-0.112,0.081,0.322,0.531,0.291,-0.456,63055142.160,0.180
refined,15,-1.458,-8.103,-4.115,-0.108,0.086,0.317,0.531,0.291,-0.458,63050874.481,0.180
refined,16,-1.461,-8.119,-4.123,-0.108,0.087,0.317,0.532,0.292,-0.459,63050694.557,0.180
refined,17,-1.461,-8.119,-4.124,-0.107,0.087,0.317,0.532,0.292,-0.459,63050685.653,0.180
refined,18,-1.461,-8.120,-4.124,-0.107,0.087,0.317,0.532,0.292,-0.459,63050685.117,0.180
refined,19,-1.461,-8.120,-4.124,-0.107,0.087,0.317,0.532,0.292,-0.459,63050685.078,0.180
refined,20,-1.461,-8.120,-4.124,-0.107,0.087,0.317,0.532,0.292,-0.459,63050685.074,0.180
