attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.390,"[-2.969, 0.188]",1.579,-1.758,0.083,54,0.800,911828674.808,0.250,-1.000,-0.390,0,0,fn
c,-6.855,"[-15.189, 1.479]",8.334,-1.642,0.105,54,0.800,911828674.808,0.250,-6.000,-0.855,1,0,fn
s,-3.800,"[-8.046, 0.446]",4.246,-1.786,0.079,54,0.800,911828674.808,0.250,-3.000,-0.800,0,0,fn
k0,0.642,"[-1.372, 2.656]",2.014,0.636,0.527,54,0.800,911828674.808,0.250,0.000,0.642,0,0,fp
k1,-1.222,"[-3.142, 0.697]",1.920,-1.271,0.208,54,0.800,911828674.808,0.250,0.000,-1.222,0,0,fp
k2,0.078,"[-1.996, 2.153]",2.074,0.076,0.940,54,0.800,911828674.808,0.250,0.000,0.078,0,0,fp
k3,-0.192,"[-2.861, 2.478]",2.670,-0.143,0.887,54,0.800,911828674.808,0.250,0.000,-0.192,0,0,fp
k4,-0.229,"[-1.747, 1.289]",1.518,-0.302,0.764,54,0.800,911828674.808,0.250,0.000,-0.229,0,0,fp
k5,-0.564,"[-2.631, 1.503]",2.067,-0.544,0.588,54,0.800,911828674.808,0.250,0.000,-0.564,0,0,fp
vot,0.203,,,,,54,0.800,911828674.808,0.250,0.167,0.036,0,0,fn
tt,-0.258,"[-0.325, -0.19]",0.067,-7.646,0.000,54,0.900,208960581.428,0.131,-1.000,0.742,0,0,fn
c,-1.795,"[-2.251, -1.34]",0.456,-7.866,0.000,54,0.900,208960581.428,0.131,-6.000,4.205,0,0,fn
s,-0.915,"[-1.151, -0.679]",0.236,-7.737,0.000,54,0.900,208960581.428,0.131,-3.000,2.085,0,0,fn
k0,0.209,"[-0.061, 0.48]",0.271,1.544,0.127,54,0.900,208960581.428,0.131,0.000,0.209,0,0,fp
k1,0.072,"[-0.187, 0.332]",0.259,0.557,0.579,54,0.900,208960581.428,0.131,0.000,0.072,0,0,fp
k2,0.024,"[-0.327, 0.376]",0.351,0.138,0.890,54,0.900,208960581.428,0.131,0.000,0.024,0,0,fp
k3,0.255,"[-0.027, 0.538]",0.282,1.806,0.075,54,0.900,208960581.428,0.131,0.000,0.255,0,1,fp
k4,0.253,"[-0.017, 0.522]",0.269,1.873,0.065,54,0.900,208960581.428,0.131,0.000,0.253,0,1,fp
k5,-0.175,"[-0.411, 0.06]",0.236,-1.485,0.142,54,0.900,208960581.428,0.131,0.000,-0.175,0,0,fp
vot,0.143,,,,,54,0.900,208960581.428,0.131,0.167,-0.023,0,0,fn
tt,-1.097,"[-1.573, -0.622]",0.475,-4.608,0.000,54,1.100,122511420.547,0.122,-1.000,-0.097,0,0,fn
c,-6.014,"[-8.482, -3.546]",2.468,-4.863,0.000,54,1.100,122511420.547,0.122,-6.000,-0.014,0,0,fn
s,-3.082,"[-4.354, -1.811]",1.271,-4.839,0.000,54,1.100,122511420.547,0.122,-3.000,-0.082,0,0,fn
k0,-0.049,"[-0.672, 0.574]",0.623,-0.158,0.875,54,1.100,122511420.547,0.122,0.000,-0.049,0,0,fp
k1,-0.165,"[-0.727, 0.397]",0.562,-0.585,0.561,54,1.100,122511420.547,0.122,0.000,-0.165,0,0,fp
k2,0.128,"[-0.588, 0.844]",0.716,0.357,0.722,54,1.100,122511420.547,0.122,0.000,0.128,0,0,fp
k3,-0.330,"[-1.139, 0.478]",0.808,-0.816,0.417,54,1.100,122511420.547,0.122,0.000,-0.330,0,0,fp
k4,-0.292,"[-0.89, 0.307]",0.599,-0.973,0.334,54,1.100,122511420.547,0.122,0.000,-0.292,0,0,fp
k5,-0.099,"[-0.725, 0.527]",0.626,-0.314,0.754,54,1.100,122511420.547,0.122,0.000,-0.099,0,0,fp
vot,0.182,,,,,54,1.100,122511420.547,0.122,0.167,0.016,0,0,fn
tt,-1.205,"[-2.12, -0.29]",0.915,-2.628,0.011,54,1.200,369500688.448,0.234,-1.000,-0.205,0,0,fn
c,-6.338,"[-10.856, -1.821]",4.518,-2.800,0.007,54,1.200,369500688.448,0.234,-6.000,-0.338,0,0,fn
s,-3.199,"[-5.599, -0.799]",2.400,-2.660,0.010,54,1.200,369500688.448,0.234,-3.000,-0.199,0,0,fn
k0,-0.282,"[-1.407, 0.843]",1.125,-0.501,0.618,54,1.200,369500688.448,0.234,0.000,-0.282,0,0,fp
k1,0.334,"[-0.752, 1.419]",1.085,0.614,0.541,54,1.200,369500688.448,0.234,0.000,0.334,0,0,fp
k2,0.852,"[-0.506, 2.21]",1.358,1.252,0.215,54,1.200,369500688.448,0.234,0.000,0.852,0,0,fp
k3,-1.699,"[-3.809, 0.412]",2.111,-1.607,0.113,54,1.200,369500688.448,0.234,0.000,-1.699,0,0,fp
k4,-0.890,"[-2.385, 0.605]",1.495,-1.188,0.239,54,1.200,369500688.448,0.234,0.000,-0.890,0,0,fp
k5,-0.455,"[-1.616, 0.706]",1.161,-0.783,0.437,54,1.200,369500688.448,0.234,0.000,-0.455,0,0,fp
vot,0.190,,,,,54,1.200,369500688.448,0.234,0.167,0.023,0,0,fn
